,subject,session,scan,site,bg_mean,bg_size,bg_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,snr
2631,25971,session_1,rest_1,BNU_2,56.7571113976,96396,82.4112705445,0.5745351124,73.0937225362,840.9506026547,38772,157.1219396483,1.7805434326,1.6984128,1.9574688,1.6979333783,0.000879175,0.0352472,,10.2043154668
2632,25971,session_2,rest_1,BNU_2,60.8466866712,73627,87.5459446553,0.5705156159,71.6474148609,885.8147152557,28773,172.3661363647,2.0012791348,1.981248,2.3079584,1.7528936803,-0.000987786,0.033262,,10.1182838194
2633,25972,session_1,rest_1,BNU_2,58.4893685158,100378,86.7494979668,0.5573304308,66.5214903015,841.043532547,34790,144.4638426641,1.6229544427,1.5492512,1.7728448,1.5564166048,0.00292812,0.0264701,,9.6950824184
2634,25972,session_2,rest_1,BNU_2,57.2212757127,76323,78.9816792562,0.5556680902,73.505053085,823.1198833764,26077,147.2151086718,1.7696798307,1.739824,2.0430656,1.5591832714,0.00163849,0.018096,,10.421655897
2635,25973,session_1,rest_1,BNU_2,63.1292718642,99766,90.581830792,0.5555643838,75.4784066115,940.4557036066,35402,188.6878234784,1.9343686022,1.8641632,2.1454112,1.8097639368,-0.00836927,0.0361309,,10.3823878959
2636,25973,session_2,rest_1,BNU_2,48.6970208259,76009,62.0810778135,0.5557024788,87.4485011948,725.0300477421,26391,136.8791835874,1.9078362235,1.9120768,2.19648,1.6534499343,-0.0126193,0.0318584,,11.6787606349
2637,25974,session_1,rest_1,BNU_2,72.8191591327,98986,104.2440710337,0.5833250465,43.9760081812,826.853623515,36182,165.3939696069,1.7519957864,1.6658016,1.9339072,1.6693249337,0.00383363,0.0509527,,7.9319007337
2638,25974,session_2,rest_1,BNU_2,67.5640902509,75386,95.3250234641,0.57497568,51.1734052541,820.2322959764,27014,160.7285179802,1.8608207826,1.8131488,2.1624416,1.6433749347,-0.000786935,0.0540085,,8.6045853037
2639,25975,session_1,rest_1,BNU_2,59.8955261388,98133,82.1688321366,0.5633969316,83.9429401364,914.399051387,37035,178.2444743203,1.8909305136,1.7978304,2.0943264,1.7957000476,-0.012511,0.0335201,,11.1282955789
2640,25975,session_2,rest_1,BNU_2,49.2626779515,75050,69.0132010118,0.5565112713,85.9837483893,773.0334591181,27350,143.5430772981,1.9104433882,1.8782464,2.2162752,1.6750438498,-0.0142871,0.0338679,,11.2012404552
2641,25976,session_1,rest_1,BNU_2,69.5212510993,98508,99.0335578204,0.5757309319,55.828234587,886.9598675874,36660,175.1169799789,1.7952629311,1.7068768,1.975744,1.7157361566,0.00459107,0.0426426,,8.9561547329
2642,25976,session_2,rest_1,BNU_2,59.0217247466,74656,76.9531577852,0.5738654586,68.3697919829,788.1788168208,27744,147.6439073691,1.8302436717,1.803152,2.0976736,1.6208959299,0.00306162,0.0309589,,10.2423193473
2643,25977,session_1,rest_1,BNU_2,59.4545521752,100658,83.7580665332,0.5620691363,62.9667647051,801.6405800104,34510,147.2453235522,1.7655217296,1.712784,1.940592,1.655702712,0.00418375,0.0311471,,9.5709059818
2644,25977,session_2,rest_1,BNU_2,59.1728414098,76793,81.8898336953,0.5592321339,63.4143419557,791.5765370914,25607,143.8299664397,1.8648313075,1.8928384,2.123088,1.6137563462,0.00110734,0.0265164,,9.666359075
2645,25978,session_1,rest_1,BNU_2,60.7019066607,100460,93.5538516687,0.5542211314,65.2205687944,885.8961615048,34708,162.1449888111,1.6881329437,1.6252384,1.854288,1.5963388255,-0.000719148,0.0355857,,9.4693713375
2646,25978,session_2,rest_1,BNU_2,56.1739904471,76410,80.2247109507,0.5582919374,64.7575829673,775.9414883047,25990,137.9203480174,1.7781360647,1.8138464,2.0272,1.5289686892,-0.00249468,0.0335696,,9.6721007668
2647,25979,session_1,rest_1,BNU_2,77.1672326873,92541,106.3779348487,0.6115576293,48.2780355065,893.7883622542,42627,186.9450273953,1.8934305694,1.8149536,2.0932128,1.786774929,0.00109729,0.043728,,8.4020089648
2648,25979,session_2,rest_1,BNU_2,71.0393477658,70923,93.9203147991,0.6051163278,53.9676879579,847.9870374704,31477,171.2102902068,1.9537173253,1.9430976,2.2323904,1.719177015,0.00221272,0.0374455,,9.0287925385
2649,25980,session_1,rest_1,BNU_2,66.2981277139,99216,92.8242205211,0.570491809,60.4576918462,870.936858239,35952,167.6862103131,1.8763393596,1.7792385357,2.1125408,1.7575028243,-0.00405016,0.0335024,,9.3826466126
2650,25980,session_2,rest_1,BNU_2,64.4924404183,76299,89.9598129096,0.563134442,58.773633691,831.4319843663,26101,169.7602266138,2.091219185,2.0898144,2.4090816,1.8165207612,-0.00361649,0.0335019,,9.2422600434
2651,25981,session_1,rest_1,BNU_2,55.046325533,94448,69.7426250853,0.5852756797,90.0332356664,828.6759441594,40720,155.0065819703,1.7528077704,1.6950624,1.8911616,1.6799194889,-0.000252651,0.0272678,,11.8819150146
2652,25981,session_2,rest_1,BNU_2,63.7345605154,72079,82.3934260426,0.5860026366,74.9198660827,884.2491587904,30321,176.167445088,2.0226819441,2.0112992,2.2841984,1.8012438574,-0.00316068,0.0306113,,10.7320353244
2653,25982,session_5,rest_1,XHCUMS_1,70.1215179829,132387,86.0699566552,0.5601360615,63.8688627143,854.2757704232,43741,239.594698918,2.0223225108,1.9835033333,2.1674498277,1.9238389381,0.00881104,0.0253004,,9.9253654076
2654,25982,session_5,rest_2,XHCUMS_1,70.1251956044,132267,86.5840478884,0.5600747043,63.8096717669,856.9400028741,43861,240.4800822746,2.0427974052,1.99749,2.1828931599,1.9550515795,0.0097665,0.0256624,,9.8972042053
2655,25982,session_3,rest_1,XHCUMS_1,81.0436693295,132361,102.644901438,0.5619570314,58.7233224867,965.9177937686,43767,267.2915520329,2.0702614866,2.0225934941,2.2039435085,1.990520104,0.00642291,0.024329,,9.4102851699
2656,25982,session_3,rest_2,XHCUMS_1,81.1842075877,132378,102.8867420823,0.5619622809,58.6346427403,967.2875603113,43750,267.4936933077,2.0499547282,2.009653493,2.1808835067,1.9655287249,0.00710374,0.0239535,,9.4014791482
2657,25982,session_3,rest_3,XHCUMS_1,81.0342104552,132383,102.1877805833,0.5617490237,59.4077229764,968.9947847073,43745,267.5076538765,2.0431847513,1.9983234921,2.1675101723,1.9692270007,0.00686046,0.023817,,9.4824917341
2658,25982,session_1,rest_1,XHCUMS_1,83.7134122064,132421,103.9953579033,0.5590586503,62.5432438414,1014.7028623516,43707,291.9294600288,2.0509381832,2.0128334933,2.1708635059,1.9743160811,0.00724951,0.0198336,,9.7571938095
2659,25982,session_1,rest_2,XHCUMS_1,85.4884826756,132393,106.5358969401,0.5601508951,60.9539838284,1024.9255257792,43735,294.885261795,2.0574987794,2.0251768276,2.1704668392,1.9815373455,0.00734526,0.0189596,,9.6204711765
2660,25982,session_1,rest_3,XHCUMS_1,85.3554332248,132287,105.9978100045,0.560643342,61.079142543,1021.9599314226,43841,294.8878421407,2.0554398689,2.0206501606,2.1703735058,1.980106311,0.00848916,0.019179,,9.6413306216
2661,25982,session_4,rest_1,XHCUMS_1,81.9089735511,132467,99.9644048098,0.5575643569,64.0611391251,989.7464764116,43661,300.4733991357,2.2283978693,2.1892468407,2.3581366667,2.1434599052,0.00640441,0.0154326,,9.90098904
2662,25982,session_4,rest_2,XHCUMS_1,81.507997705,132421,99.3320396478,0.5569975012,64.9747366519,990.7284955523,43707,301.8784524347,2.2321698949,2.1916968408,2.37764,2.1342961115,0.00670759,0.0158176,,9.9739066978
2663,25982,session_4,rest_3,XHCUMS_1,82.2870732473,132507,100.4466471446,0.5573127635,64.086990883,994.4482161929,43621,302.5226259198,2.2346983258,2.1927735076,2.37591,2.142066227,0.00677244,0.0150067,,9.9002629203
2664,25982,session_2,rest_1,XHCUMS_1,77.6081471998,132545,92.1249392042,0.5665650339,60.0083997048,900.2856326079,43583,245.3755995737,2.0510490633,2.0035698408,2.17806,1.9772070212,0.00523757,0.0208051,,9.7724420812
2665,25982,session_2,rest_2,XHCUMS_1,78.1214565823,132599,94.4318008488,0.5657148948,59.0027866969,908.3207595899,43529,247.38027761,2.0468170349,1.9825498424,2.17435,1.9892185162,0.00473043,0.0202208,,9.6188016264
2666,25982,session_2,rest_3,XHCUMS_1,78.2803834498,132570,94.4803041735,0.5655014931,59.4064032133,912.3053500497,43558,249.058729252,2.0486887716,1.9894531752,2.1716533333,1.9902300105,0.00464623,0.020274,,9.6560373935
2667,25983,session_5,rest_1,XHCUMS_1,74.0155090833,132374,91.8014257149,0.5600538506,65.3054325245,920.485955464,43754,246.6397367179,2.071444805,2.0179433333,2.2267766667,1.9780346074,-0.00597811,0.0350019,,10.0269244001
2668,25983,session_5,rest_2,XHCUMS_1,74.9825264486,132387,93.0207314835,0.5611085297,63.8010304779,921.8440665193,43741,246.9436636563,2.0588565817,2.0039,2.2119666667,1.9688966758,-0.00581363,0.0350842,,9.9100926408
2669,25983,session_3,rest_1,XHCUMS_1,72.0756038825,132273,87.9899675442,0.5648203993,63.0862052814,875.1232565504,43855,224.3240948442,1.9773946384,1.91485,2.1493066667,1.8786550334,-0.00604679,0.0435076,,9.945716324
2670,25983,session_3,rest_2,XHCUMS_1,74.3768656178,132174,88.1592410231,0.568784055,61.7352897525,878.0169478321,43954,224.5179418118,1.972819987,1.92767,2.1135433333,1.8846005644,-0.0108557,0.035798,,9.9594431354
2671,25983,session_1,rest_1,XHCUMS_1,80.0405626003,132106,100.5638604942,0.5727187658,52.8026927948,905.8483710811,44022,227.5740145634,1.9298111389,1.8687098515,2.067923169,1.8598132082,-0.00622339,0.0445398,,9.0076928892
2672,25983,session_1,rest_2,XHCUMS_1,80.425343048,132063,100.7196357237,0.5731147461,52.7969750928,908.2872996302,44065,228.4417654246,1.9298745876,1.8744165177,2.0699898355,1.8524770013,-0.00581507,0.043867,,9.0179764165
2673,25983,session_1,rest_3,XHCUMS_1,78.9340319007,132398,95.9563659957,0.5685893398,58.2749590481,918.366988156,43730,237.2051840256,2.0040208859,1.92811,2.15329,1.9385258514,-0.00357121,0.0458343,,9.5706728639
2674,25983,session_4,rest_1,XHCUMS_1,78.5402086139,132422,99.8345704352,0.5574065331,64.1483218126,979.7642185313,43706,274.0776761954,2.1085527808,2.038350162,2.2536133333,2.0407759907,-0.00686822,0.0363023,,9.8138772397
2675,25983,session_4,rest_2,XHCUMS_1,78.8322278124,132426,99.774701135,0.5579655868,63.8044162366,978.0768632268,43702,273.9614639448,2.0999237567,2.0339868283,2.2464366667,2.0265949553,-0.00620673,0.0359177,,9.8028543519
2676,25983,session_2,rest_1,XHCUMS_1,76.0537792294,132294,93.0089422771,0.5654980255,61.7379475347,913.9140803113,43834,236.5001795315,2.0104514117,1.9413933333,2.1580133333,1.9396034376,-0.00571744,0.0470893,,9.8260883087
2677,25983,session_2,rest_2,XHCUMS_1,76.7093967885,132313,93.7325830497,0.5662595001,60.7629603322,913.9575763003,43815,236.8199975732,1.9999760312,1.9268466667,2.1487833333,1.9321264262,-0.00503489,0.0465446,,9.7506923053
2678,25983,session_2,rest_3,XHCUMS_1,78.9340319007,132398,95.9563659957,0.5685893398,58.2749590481,918.366988156,43730,237.2051840256,2.0040208859,1.92811,2.15329,1.9385258514,-0.00357121,0.0458343,,9.5706728639
2679,25984,session_5,rest_1,XHCUMS_1,53.9285772603,138114,66.0114458195,0.5267490775,91.8510694099,795.7998961828,38014,184.5995703626,2.0374107649,1.91484,2.2075033333,2.0007900818,-0.0126377,0.0433077,,12.0554835045
2680,25984,session_5,rest_2,XHCUMS_1,54.4310472491,138117,66.5273769865,0.5272520717,91.0926943706,799.1496729105,38011,185.4870966749,2.0324585938,1.92234,2.1929233333,1.9916377837,-0.0126793,0.043664,,12.0123430249
2681,25984,session_3,rest_1,XHCUMS_1,61.5055032371,137766,73.8918509481,0.5257279666,96.2131890958,915.8195190877,38362,224.9139474463,2.1461364595,2.03093,2.3171598158,2.1004943853,-0.0131534,0.0422007,,12.3940530293
2682,25984,session_3,rest_2,XHCUMS_1,61.9222786534,137716,74.6400886698,0.5259540346,95.6993207299,921.430784994,38412,226.0260645184,2.1558726627,2.0326666667,2.3288664816,2.1167012828,-0.0131387,0.0415086,,12.3449851335
2683,25984,session_1,rest_1,XHCUMS_1,60.5280033252,137848,73.227347498,0.5327470084,85.89981625,859.1638197471,38280,192.790691656,1.9663545643,1.87441,2.13829,1.8969396448,-0.0151827,0.0448846,,11.7328272715
2684,25984,session_1,rest_2,XHCUMS_1,60.994936128,137782,73.96148444,0.5332880979,85.0223647439,862.3943398806,38346,194.1460936939,1.9880508478,1.8856166667,2.1598266667,1.929344817,-0.014945,0.0441829,,11.6600463932
2685,25984,session_4,rest_1,XHCUMS_1,60.55396955,138097,75.8565190386,0.5275424347,85.3202757104,871.7174508852,38031,209.5509641553,2.1087080706,2.0053333333,2.2895931514,2.0422328873,-0.0132893,0.0410744,,11.4916616519
2686,25984,session_4,rest_2,XHCUMS_1,60.9173963875,138100,76.3526637647,0.5277969659,84.8388763596,874.8473194594,38028,209.9567956216,2.109812078,2.00652,2.2907231513,2.043215646,-0.0132883,0.0410275,,11.4579803287
2687,25984,session_2,rest_1,XHCUMS_1,60.926481673,137960,71.0177309709,0.5300713722,92.9879488633,878.234276269,38168,207.0658377526,2.0808764552,1.9527068219,2.26775,2.0347300133,-0.0146281,0.0412815,,12.3664085611
2688,25984,session_2,rest_2,XHCUMS_1,61.216934551,137912,71.4477367209,0.5303294192,92.6485631469,881.4690398632,38216,207.7635776249,2.0787096818,1.9525801552,2.25557,2.0394656458,-0.014458,0.0413038,,12.3372562983
2689,25985,session_5,rest_1,XHCUMS_1,60.575247937,140917,76.2084029823,0.5212358396,78.5554261859,838.5446838468,35211,203.2988626801,2.1628394937,2.0865768325,2.3093798165,2.0996380634,-0.00779627,0.0432216,,11.0033100161
2690,25985,session_5,rest_2,XHCUMS_1,61.1031432666,141013,77.5401970273,0.521143563,77.0293773174,842.0833651436,35115,204.1063095304,2.1312579002,2.0537568299,2.2676531531,2.0786553034,-0.00823612,0.0423553,,10.859959059
2691,25985,session_3,rest_1,XHCUMS_1,60.1805416295,140968,71.7599738831,0.5206007396,86.1569584589,844.4349292794,35160,206.5146109151,2.1168421941,2.0434065043,2.2764066667,2.039201278,-0.00464743,0.0374219,,11.767492149
2692,25985,session_3,rest_2,XHCUMS_1,60.9251347019,140971,73.0324085648,0.521340927,84.4249141008,849.1706195073,35157,206.3993471805,2.1083717925,2.0307931719,2.2600166667,2.042037485,-0.00484675,0.0370919,,11.6273122603
2693,25985,session_1,rest_1,XHCUMS_1,66.1256932978,140749,80.115675051,0.5286652618,74.7875216555,875.0164302779,35379,203.4620627006,1.967322157,1.8798266667,2.1213964981,1.9093506951,-0.00668927,0.036198,,10.921912968
2694,25985,session_1,rest_2,XHCUMS_1,66.1183998856,140695,79.856776902,0.5287101961,75.3824596798,876.791854757,35433,203.7505994863,1.9701614864,1.8849533333,2.1274898309,1.9069369018,-0.00691023,0.036506,,10.9795547575
2695,25985,session_4,rest_1,XHCUMS_1,54.7264703825,141051,68.5323418319,0.5169451703,84.7816123555,784.1466340911,35077,192.822950976,2.0989782122,2.0171833333,2.2576133333,2.0306235521,-0.00704244,0.0361771,,11.4419938547
2696,25985,session_4,rest_2,XHCUMS_1,55.037232542,141072,68.0261280105,0.517743151,85.2822091448,784.875412586,35056,192.1563801968,2.1413175306,2.04417,2.3148466667,2.0749281495,-0.00710908,0.0361342,,11.5378522274
2697,25985,session_2,rest_1,XHCUMS_1,62.1387666905,140787,74.1769178488,0.5250275602,80.9544949636,846.4548912958,35341,203.7823938013,2.0342129504,1.9398798458,2.1902735074,1.9811436673,-0.00846562,0.0418236,,11.41129769
2698,25985,session_2,rest_2,XHCUMS_1,62.5462983406,140786,74.648355344,0.5253426299,80.5231487171,849.6402178278,35342,204.5186241624,2.0309675493,1.9432031789,2.1835568402,1.9743591846,-0.00808303,0.0419235,,11.3819013682
2699,25986,session_5,rest_1,XHCUMS_1,62.390390708,140839,78.1859951358,0.5216188645,78.2983620153,859.5035051658,35289,211.33497387,1.9648887507,1.9009866667,2.1416631631,1.8633015863,-0.0101222,0.025187,,10.9930621676
2700,25986,session_5,rest_2,XHCUMS_1,62.9393056574,140800,79.0198236746,0.5221935224,77.5023709062,863.7391853756,35328,211.8678130713,1.9653931679,1.9032266667,2.135326497,1.8680717009,-0.0100886,0.0255829,,10.9306645499
2701,25986,session_3,rest_1,XHCUMS_1,61.1400712791,140748,72.0143306457,0.524273358,82.9480719628,835.243869336,35380,206.4349537016,1.9586455471,1.8887033333,2.12253,1.8743448173,-0.00995597,0.0303185,,11.5983008083
2702,25986,session_3,rest_2,XHCUMS_1,61.5744444591,140719,72.5207898603,0.5248522058,82.1811663342,837.1784870721,35409,207.2253680232,1.954305656,1.88234,2.12491,1.8661149323,-0.00973832,0.0311659,,11.5439791636
2703,25986,session_1,rest_1,XHCUMS_1,60.5333628753,140970,72.561536796,0.5322964616,70.7837471561,774.0740219244,35158,181.3281900591,1.8295718541,1.76729,1.9974366667,1.7348706801,-0.00985843,0.0305199,,10.6678283854
2704,25986,session_1,rest_2,XHCUMS_1,60.7797806968,140933,72.7575291096,0.5327928095,70.515240697,775.1770500148,35195,181.3597037656,1.8332931204,1.7663233333,2.0144333333,1.7316982664,-0.0100315,0.0308433,,10.6542519998
2705,25986,session_4,rest_1,XHCUMS_1,56.7382704707,141206,69.9795255762,0.5211183747,78.7708320997,775.8313885507,34922,193.325609863,1.9513173697,1.8748566667,2.143376837,1.8489167832,-0.00949959,0.0268824,,11.0865482748
2706,25986,session_4,rest_2,XHCUMS_1,57.2878421248,141217,70.3652462553,0.5219127915,78.2765204203,779.2533915843,34911,192.8474439692,1.9594641836,1.8970366667,2.1404868368,1.8527845995,-0.00897041,0.0271558,,11.0744072259
2707,25986,session_2,rest_1,XHCUMS_1,67.2319727339,140835,81.7086627446,0.5274268482,74.3723647189,886.4811562441,35293,216.4382806345,1.9403247346,1.8626033333,2.121726498,1.8484742544,-0.0113239,0.0297017,,10.849292186
2708,25986,session_2,rest_2,XHCUMS_1,67.4540221548,140754,81.7284020266,0.5281470006,74.1439856566,886.3981731526,35374,216.5508393655,1.942383645,1.8629933333,2.1141031653,1.8606610368,-0.0111628,0.0295854,,10.8456564814
2709,25987,session_5,rest_1,XHCUMS_1,56.1125316083,140341,64.7823970474,0.5255467847,85.0596241783,766.213547653,35787,194.1878669187,2.0009501201,1.8891633333,2.1940035077,1.9328649319,-0.0135868,0.0494709,,11.8274960881
2710,25987,session_5,rest_2,XHCUMS_1,56.41256868,140324,65.5207082687,0.5254835974,84.4782113589,770.3805701804,35804,194.978570655,2.0215995015,1.9127733333,2.2071368421,1.9570028628,-0.0131413,0.0487091,,11.7578181088
2711,25987,session_3,rest_1,XHCUMS_1,57.0295085013,139933,63.4243451177,0.530282703,86.6176322633,771.5164603072,36195,186.8209190541,1.9509906089,1.8503734804,2.1500568375,1.8666265544,-0.015025,0.0510552,,12.1643583213
2712,25987,session_3,rest_2,XHCUMS_1,57.648361175,140101,64.841302677,0.530108986,84.7265092132,776.408530667,36027,187.0381494043,1.9570436154,1.8501234804,2.1524268377,1.8822271301,-0.0149234,0.0522717,,11.9739810678
2713,25987,session_1,rest_1,XHCUMS_1,61.6630604535,140062,73.6246169691,0.533117078,75.0161385484,811.2953182757,36066,183.48783904,1.8292388867,1.7229433333,2.0257466667,1.7536955128,-0.019554,0.0534284,,11.0193485776
2714,25987,session_1,rest_2,XHCUMS_1,61.525447298,140046,73.6826851411,0.5321316063,75.5762027713,813.2263808303,36082,187.2255742077,1.7891995808,1.68392,1.99137,1.7080547054,-0.0189297,0.0521824,,11.0368722214
2715,25987,session_1,rest_3,XHCUMS_1,62.1564425739,139944,74.6574279603,0.5329833347,74.7177585747,818.6074858206,36184,187.0569013081,1.7983012976,1.6907366667,1.9804066667,1.7368305692,-0.0200618,0.0527281,,10.9648498239
2716,25987,session_4,rest_1,XHCUMS_1,58.8696612757,140298,72.1362133579,0.5261371912,77.8667794784,797.8978742653,35830,195.922330468,1.9478689325,1.8364201459,2.1318233333,1.8877988402,-0.0160935,0.0524505,,11.0609891637
2717,25987,session_4,rest_2,XHCUMS_1,59.0945631828,140210,72.0746458143,0.526553977,78.2262744304,800.4759122662,35918,196.9093072337,1.9436781455,1.8402001462,2.12832,1.8748706794,-0.0161328,0.051649,,11.1062066726
2718,25987,session_2,rest_1,XHCUMS_1,58.9631271967,140115,69.5517701387,0.5298725634,79.7794915064,792.5899741713,36013,187.3680684625,1.8578095581,1.7455698613,2.0586965031,1.7843274542,-0.0156402,0.0491653,,11.3956837129
2719,25987,session_2,rest_2,XHCUMS_1,59.1508270161,140133,69.252940174,0.5301904745,80.3398122443,794.6751692968,35995,186.805155676,1.8638403567,1.7557831938,2.0624998361,1.7879711321,-0.0151365,0.0489205,,11.4749665112
2720,25988,session_5,rest_1,XHCUMS_1,83.6688441206,132752,97.4404462776,0.5702799376,55.7698953085,922.2860203001,43376,263.4104059547,2.1865439303,2.1012635003,2.3756366667,2.0941781494,-0.010734,0.0492743,,9.4651251665
2721,25988,session_5,rest_2,XHCUMS_1,84.6220417833,132733,99.0455819535,0.5709924324,54.59791546,925.4848863787,43395,264.7956306211,2.1863979983,2.0994001668,2.37187,2.0989453908,-0.0107412,0.0490141,,9.3440299721
2722,25988,session_3,rest_1,XHCUMS_1,90.5937015309,132612,103.7150128584,0.5828255579,47.7949354828,920.2566716958,43516,244.0327716556,2.0619525666,1.9445331788,2.2390231554,2.0135488395,-0.00968083,0.0554574,,8.8729360035
2723,25988,session_3,rest_2,XHCUMS_1,91.5199233106,132539,104.6323750294,0.5838644884,47.2411898635,923.553714489,43589,244.8709857283,2.072519947,1.9642865106,2.2459898215,2.0178275751,-0.0101973,0.0556698,,8.8266534543
2724,25988,session_1,rest_1,XHCUMS_1,78.9361878241,132492,92.8703541029,0.5825403481,47.563670456,814.7229438965,43636,206.9290183961,1.9319146093,1.8492033333,2.11235,1.8459224037,-0.0146056,0.0573412,,8.7726912616
2725,25988,session_1,rest_2,XHCUMS_1,79.4615646748,132443,93.0364962141,0.5834640292,47.3725310136,816.3671665026,43685,206.6565418272,1.9344398676,1.8497066667,2.1108266667,1.8540028634,-0.0146132,0.0584141,,8.7746980994
2726,25988,session_4,rest_1,XHCUMS_1,82.678545039,132401,97.628862338,0.5761472075,50.7011298062,877.8244873114,43727,243.219449364,2.1053517935,2.01275,2.2664368468,2.045689644,-0.0100015,0.0517132,,8.9914443976
2727,25988,session_4,rest_2,XHCUMS_1,83.5938315211,132417,98.451151759,0.5773542201,49.8347724331,878.6865000211,43711,243.0851180253,2.1049393769,2.0110633333,2.2682368469,2.0445833221,-0.00951897,0.0514302,,8.9251012743
2728,25988,session_2,rest_1,XHCUMS_1,83.4831896893,132470,95.1785964037,0.5783855893,52.1622094825,882.5080414043,43658,239.2936802091,2.0276428374,1.9402033333,2.19749,1.9552442422,-0.0109597,0.0489193,,9.2721270827
2729,25988,session_2,rest_2,XHCUMS_1,84.2157914525,132437,95.8107056009,0.5793764551,51.525395797,883.749617351,43691,239.628952972,2.0297144375,1.9336633333,2.2015266667,1.9642614835,-0.0107177,0.0484748,,9.2239130461
2730,25989,session_5,rest_1,XHCUMS_1,67.0978392076,134472,81.7365732882,0.5579637085,61.3558223938,800.6037135322,41656,212.5138629887,2.0705024351,1.9790201573,2.2187366667,2.0214883562,-0.00585351,0.0333917,,9.7949263264
2731,25989,session_5,rest_2,XHCUMS_1,67.5418501396,134488,82.4291992259,0.5581942555,60.9553041175,804.382051203,41640,212.5965965936,2.0698584308,1.9788834906,2.2179866667,2.0204251379,-0.0062953,0.0331097,,9.7584600937
2732,25989,session_3,rest_1,XHCUMS_1,73.0041382193,134287,87.4303499853,0.5554680984,66.3145806378,895.6835999818,41841,241.0105825508,2.0740462019,1.9748701569,2.2305233333,2.0253936671,-0.00473584,0.0340571,,10.2445386543
2733,25989,session_3,rest_2,XHCUMS_1,73.3065806488,134240,87.0735938692,0.5564487059,66.4048594088,895.9568783019,41888,239.9436316091,2.1043048899,2.0110334932,2.2745333333,2.0371091842,-0.00469245,0.0338589,,10.28965084
2734,25989,session_1,rest_1,XHCUMS_1,70.9324251358,134679,86.6251972548,0.5587811463,62.4931621218,861.1246125911,41449,204.5496482256,1.9119344686,1.8253,2.0607531696,1.8580602073,-0.00696278,0.0343506,,9.9408098323
2735,25989,session_1,rest_2,XHCUMS_1,71.3880321295,134790,87.660346722,0.5585120704,61.8721458953,865.405281921,41338,204.5427318695,1.9070203671,1.8287833333,2.0439265042,1.8554050351,-0.00656896,0.0340188,,9.8722548368
2736,25989,session_4,rest_1,XHCUMS_1,69.8343338079,134168,84.5727937935,0.5569268489,63.8243598456,846.4756113559,41960,226.4066093888,2.0731672806,1.9879931753,2.2355301777,2.0049653689,-0.00533433,0.0344721,,10.0088405903
2737,25989,session_4,rest_2,XHCUMS_1,70.5864533977,134181,85.8213779765,0.557436682,62.798119508,850.8488848679,41947,226.8926778095,2.0742554258,1.9844231756,2.2347501776,2.0124395063,-0.00485298,0.0335081,,9.9141834462
2738,25989,session_2,rest_1,XHCUMS_1,73.146224293,134032,87.0595085089,0.5573675708,66.5137775519,896.8216577568,42096,236.0382397081,2.0652201745,1.9673833333,2.2134498241,2.0227412296,-0.00750679,0.0306849,,10.3012488023
2739,25989,session_2,rest_2,XHCUMS_1,73.1642555899,134094,87.0318626927,0.5568907281,66.9804041903,900.0368202575,42034,236.2740379328,2.0691539937,1.97286,2.2154398239,2.0268532983,-0.00686247,0.0301672,,10.3414633723
2740,25990,session_5,rest_1,XHCUMS_1,67.67101067,136107,83.4341298488,0.53847726,80.0054983837,932.4194769835,40021,232.1192304688,2.0900351178,2.0442601625,2.3233431487,1.9222556049,-0.00264264,0.0382504,,11.1755162866
2741,25990,session_5,rest_2,XHCUMS_1,67.0204719063,136247,82.8766320766,0.5371436801,81.3956308897,933.6451544986,39881,230.1144124624,2.1146151447,2.0673034976,2.293733151,1.9941004272,-0.00214568,0.0366039,,11.265481368
2742,25990,session_3,rest_1,XHCUMS_1,69.5901938497,136759,83.8184116752,0.537622353,81.2370733065,953.1496090371,39369,235.9206329311,2.0858981047,2.03548,2.2763464858,1.9587297401,-0.00449633,0.0328766,,11.371601895
2743,25990,session_3,rest_2,XHCUMS_1,69.6777860203,136738,84.0406689735,0.5378428343,80.9227281671,953.4681401109,39390,235.2282554112,2.0805652418,2.02235,2.2606998203,1.9699021531,-0.0037576,0.0329523,,11.3453183055
2744,25990,session_1,rest_1,XHCUMS_1,68.7611208891,136189,81.799376922,0.5412040432,81.5908574596,938.5858357652,39939,225.3124222802,2.0540628766,2.0024333333,2.2423466667,1.9300976906,-0.00667536,0.035377,,11.4742418718
2745,25990,session_1,rest_2,XHCUMS_1,69.3746725202,136158,82.0846642228,0.541539196,81.7766441289,944.9119961286,39970,227.4495049214,2.0546021906,1.9977366667,2.2394566667,1.9386637825,-0.00649698,0.0351194,,11.511431582
2746,25990,session_4,rest_1,XHCUMS_1,64.1451042186,136230,76.4744895271,0.5404649153,80.0104418453,865.7392174718,39898,218.2449904141,2.1498101393,2.10583,2.3346733333,2.0209252763,-0.00308836,0.0306489,,11.3206276083
2747,25990,session_4,rest_2,XHCUMS_1,64.851577635,136294,77.8592440495,0.5408525156,78.1935004441,868.9403544315,39834,218.6617167653,2.1341700344,2.0915,2.3217966667,2.001724127,-0.00285729,0.0300234,,11.1604006055
2748,25990,session_2,rest_1,XHCUMS_1,70.2270651731,136176,82.6275238628,0.539256795,85.282287536,972.4488459296,39952,239.1374132851,2.1217785031,2.05494,2.3378433333,1.9883159448,-0.0046589,0.0309374,,11.7690667766
