,Unnamed: 0,subject,session,scan,site,dvars,mean_fd,num_fd,outlier,perc_fd,quality,gcor
224,224,25019,session_1,rest_2,NYU_2,1.1214147056,0.0717024754,0,0.0076219444,0,0.0121951251,0.5551215721
225,225,25019,session_2,rest_1,NYU_2,1.1170415527,0.0439655105,0,0.0061457222,0,0.0115422634,0.5800028091
227,227,25020,session_1,rest_1,NYU_2,1.0630609085,0.0538379442,0,0.006529,0,0.0107012313,0.4736928988
228,228,25020,session_1,rest_2,NYU_2,1.105121623,0.0422426028,0,0.0062192222,0,0.0088016121,0.4903319675
229,229,25020,session_2,rest_1,NYU_2,1.0724154247,0.028713157,0,0.0060362778,0,0.0087103418,0.510388752
231,231,25021,session_2,rest_1,NYU_2,1.0533374215,0.3743546004,19,0.0148582778,10.4972375691,0.0421984972,0.3245778915
230,230,25021,session_1,rest_1,NYU_2,1.0605484544,0.1242625893,1,0.0064602222,0.5524861878,0.0182499283,0.4786478785
232,232,25021,session_2,rest_2,NYU_2,1.1072324349,0.0740060612,0,0.0062451111,0,0.0141488081,0.5115783885
235,235,25022,session_2,rest_1,NYU_2,0.977710856,0.1332975818,3,0.0121758889,1.6574585635,0.0197448444,0.4568164189
233,233,25022,session_1,rest_1,NYU_2,0.9727281888,0.0727148378,0,0.0062733333,0,0.0118328557,0.525668126
234,234,25022,session_1,rest_2,NYU_2,1.0215194624,0.0834322721,0,0.0066578333,0,0.010773611,0.5315364768
236,236,25022,session_2,rest_2,NYU_2,0.9820501672,0.0573019113,0,0.0064820556,0,0.0124594498,0.5360654384
241,241,25023,session_2,rest_1,NYU_2,0.9913013569,0.0353651586,0,0.0056903889,0,0.0125003122,0.4634157441
239,239,25023,session_1,rest_1,NYU_2,0.9972075811,0.0364917156,0,0.0059367222,0,0.0094584248,0.4697351843
240,240,25023,session_1,rest_2,NYU_2,1.0285690414,0.0315060409,0,0.0057885,0,0.0093484532,0.477331036
237,237,25023,session_3,rest_1,NYU_2,1.0260391878,0.0327938743,0,0.0060632778,0,0.0101512178,0.479032106
242,242,25023,session_2,rest_2,NYU_2,1.0547410004,0.0327216554,0,0.0059217222,0,0.0098630049,0.4988331769
238,238,25023,session_3,rest_2,NYU_2,1.0409078366,0.0314023095,0,0.0063110556,0,0.0087538772,0.5053881436
244,244,25024,session_1,rest_2,NYU_2,1.0487370461,0.4739483532,23,0.024669,12.7071823204,0.0359972878,0.286509067
246,246,25024,session_2,rest_2,NYU_2,0.9219385658,0.2184153432,4,0.0103070556,2.2099447514,0.026304325,0.3423512408
245,245,25024,session_2,rest_1,NYU_2,0.9194305528,0.1523107683,6,0.0092561667,3.3149171271,0.0207885772,0.3588110523
243,243,25024,session_1,rest_1,NYU_2,0.9896786016,0.1040372452,0,0.0075284444,0,0.0173205744,0.3999631864
248,248,25025,session_3,rest_2,NYU_2,0.8483377591,0.2630920484,13,0.01173,7.182320442,0.0486661561,0.2989079805
252,252,25025,session_2,rest_2,NYU_2,0.8522781703,0.0800858594,2,0.0072550556,1.1049723757,0.0207793994,0.4158851326
250,250,25025,session_1,rest_2,NYU_2,1.1324900673,0.1508562783,5,0.0200291111,2.7624309392,0.0190269059,0.4309287846
247,247,25025,session_3,rest_1,NYU_2,1.0578524973,0.1549749618,5,0.0119830556,2.7624309392,0.0200949894,0.4365431286
249,249,25025,session_1,rest_1,NYU_2,0.9582216975,0.0365122502,0,0.0064636111,0,0.0185082911,0.4921317502
251,251,25025,session_2,rest_1,NYU_2,1.0369368645,0.0430764627,0,0.0061367778,0,0.0114711573,0.529222175
255,255,25026,session_2,rest_2,NYU_2,1.0923410873,0.5341195151,30,0.032776,16.5745856354,0.0476287411,0.3030807626
254,254,25026,session_2,rest_1,NYU_2,1.0473351325,0.2293524005,11,0.0215393333,6.0773480663,0.0269217578,0.371476714
253,253,25026,session_1,rest_1,NYU_2,1.0066522221,0.1032071503,0,0.007774,0,0.0144609173,0.4868915698
259,259,25027,session_2,rest_2,NYU_2,0.9695880174,0.0891727434,0,0.0076654444,0,0.0187274575,0.3286296403
257,257,25027,session_1,rest_2,NYU_2,0.9240043167,0.0914418446,0,0.0076697222,0,0.0176444507,0.3369637905
256,256,25027,session_1,rest_1,NYU_2,0.8584026415,0.0762707869,0,0.0054247778,0,0.0202951322,0.3415232157
258,258,25027,session_2,rest_1,NYU_2,1.0281593315,0.0573444212,0,0.0060797222,0,0.0138101118,0.4145170534
262,262,25028,session_2,rest_1,NYU_2,0.9786575286,0.1701211771,0,0.0067348889,0,0.0193298256,0.4099193326
263,263,25028,session_2,rest_2,NYU_2,0.9593256354,0.1085579621,0,0.006198,0,0.0184664744,0.418431977
261,261,25028,session_1,rest_2,NYU_2,1.1169329708,0.068531533,0,0.0068736111,0,0.0108781572,0.4966913081
260,260,25028,session_1,rest_1,NYU_2,1.0697840385,0.0618037033,0,0.0063965556,0,0.0111169954,0.4999887366
264,264,25029,session_1,rest_1,NYU_2,0.9294374423,0.0478767627,0,0.0062107222,0,0.0168102629,0.4247514851
267,267,25029,session_2,rest_2,NYU_2,1.0330961779,0.0526313074,0,0.0061727778,0,0.0106170964,0.4528227107
265,265,25029,session_1,rest_2,NYU_2,1.033225734,0.0461942652,0,0.0062361667,0,0.0121545197,0.4552532291
266,266,25029,session_2,rest_1,NYU_2,1.0068345945,0.0450953704,0,0.0059512222,0,0.0107261824,0.4644855349
268,268,25030,session_1,rest_1,NYU_2,0.9656731921,0.0568463518,0,0.0071508333,0,0.0136645755,0.4648526177
269,269,25030,session_1,rest_2,NYU_2,1.0011535519,0.0290791422,0,0.0066358333,0,0.0109525151,0.4948417658
270,270,25030,session_2,rest_1,NYU_2,0.9847628171,0.0298652051,0,0.0062825556,0,0.0119705948,0.4986305559
271,271,25030,session_2,rest_2,NYU_2,1.0424986237,0.0351525773,0,0.0067436111,0,0.0112258524,0.5206190082
272,272,25031,session_1,rest_1,NYU_2,1.0186515231,0.0356408474,0,0.0061604444,0,0.0068795995,0.488957295
273,273,25031,session_1,rest_2,NYU_2,1.0318568969,0.0346347686,0,0.0062899444,0,0.0067327143,0.4988441025
274,274,25031,session_2,rest_1,NYU_2,1.0011455073,0.0332101721,0,0.0061478889,0,0.0106068787,0.5068884669
275,275,25031,session_2,rest_2,NYU_2,1.0412896668,0.0332573011,0,0.0062571111,0,0.0101587032,0.5094484347
279,279,25032,session_2,rest_2,NYU_2,1.1120823453,0.0723917159,0,0.0060961111,0,0.0130188029,0.4482399443
278,278,25032,session_2,rest_1,NYU_2,1.0862996267,0.0686033021,0,0.0060628333,0,0.0141564583,0.4499917893
277,277,25032,session_1,rest_2,NYU_2,1.0962475826,0.0730503681,0,0.0062978889,0,0.0128063951,0.4503367893
276,276,25032,session_1,rest_1,NYU_2,1.061144797,0.0582315383,0,0.0060367778,0,0.0121702167,0.4656743418
280,280,25033,session_1,rest_1,NYU_2,1.0342209775,0.0474545667,0,0.0059179444,0,0.0140480939,0.395005451
281,281,25033,session_1,rest_2,NYU_2,1.0427784146,0.0497780214,0,0.0059648889,0,0.0122217467,0.4182373135
283,283,25033,session_2,rest_2,NYU_2,1.0348933539,0.0447813276,0,0.0059968889,0,0.0131194458,0.4225645462
282,282,25033,session_2,rest_1,NYU_2,1.0414006147,0.0413742158,0,0.0059684444,0,0.0127906962,0.4324004053
286,286,25034,session_2,rest_1,NYU_2,0.8642504504,0.0681311632,0,0.0109919444,0,0.0322925828,0.3277147705
284,284,25034,session_1,rest_1,NYU_2,0.9487473904,0.0525138791,0,0.0060807222,0,0.015694626,0.4360730669
287,287,25034,session_2,rest_2,NYU_2,1.0485162638,0.0460149207,0,0.0061474444,0,0.0115719786,0.4412748904
285,285,25034,session_1,rest_2,NYU_2,1.0399820125,0.0433659357,0,0.0066331111,0,0.0115312594,0.4956474578
289,289,25035,session_2,rest_1,NYU_2,1.0466902471,0.0486682458,0,0.0060478333,0,0.0143066504,0.4545207841
290,290,25035,session_2,rest_2,NYU_2,1.0427592867,0.0448169103,0,0.0062181111,0,0.0117449666,0.4587330509
288,288,25035,session_1,rest_1,NYU_2,1.0316434115,0.0385326541,0,0.0060468889,0,0.0123089108,0.465230431
293,293,25036,session_2,rest_1,NYU_2,0.9692986287,0.0342688611,0,0.0060508889,0,0.0108096169,0.4957462103
291,291,25036,session_1,rest_1,NYU_2,0.9717167495,0.0257570193,0,0.0062264444,0,0.0092681481,0.5061847027
294,294,25036,session_2,rest_2,NYU_2,1.0191415816,0.046391454,0,0.0063548889,0,0.0101045706,0.5109161125
292,292,25036,session_1,rest_2,NYU_2,1.0026923993,0.0286618549,0,0.0066647778,0,0.0089304476,0.5153162149
297,297,25037,session_2,rest_1,NYU_2,0.7808304288,0.0643955429,0,0.0055455556,0,0.0278582306,0.3173233606
298,298,25037,session_2,rest_2,NYU_2,0.8290981841,0.0667173626,0,0.0057828889,0,0.020869435,0.3227969075
295,295,25037,session_1,rest_1,NYU_2,0.8964663266,0.0630492262,0,0.0077473333,0,0.0162029791,0.4270793383
296,296,25037,session_1,rest_2,NYU_2,1.0107892577,0.0692842345,2,0.0091376111,1.1049723757,0.0118088747,0.448052773
299,299,25038,session_1,rest_1,NYU_2,1.007800765,0.1878498817,0,0.0058443889,0,0.0140563058,0.4313003687
302,302,25038,session_2,rest_2,NYU_2,1.010838614,0.0770149167,0,0.0078912778,0,0.0129491114,0.4325979888
300,300,25038,session_1,rest_2,NYU_2,1.0449051076,0.1049424194,0,0.0065278889,0,0.0100065303,0.4692847789
301,301,25038,session_2,rest_1,NYU_2,1.0267518524,0.0968804049,0,0.0064389444,0,0.0111481078,0.4818413978
304,304,25039,session_1,rest_2,NYU_2,0.9009883111,0.0574197527,0,0.0062771667,0,0.0175579052,0.4148499222
305,305,25039,session_2,rest_1,NYU_2,0.964133665,0.0530418289,0,0.0065118889,0,0.0157426083,0.4232592494
303,303,25039,session_1,rest_1,NYU_2,0.9475025811,0.0757276737,0,0.0062522778,0,0.0172739636,0.4294646676
306,306,25039,session_2,rest_2,NYU_2,0.9612073669,0.0473813774,0,0.0061396667,0,0.0126580266,0.4665664117
307,307,25040,session_1,rest_1,NYU_2,1.0150198448,0.1567591174,0,0.0070165556,0,0.0170553674,0.4318265394
308,308,25040,session_1,rest_2,NYU_2,1.0392284765,0.0865750693,0,0.00781,0,0.0122473916,0.4712351009
310,310,25040,session_2,rest_2,NYU_2,0.9660191237,0.0733321554,0,0.0065353889,0,0.0143567978,0.4890601947
309,309,25040,session_2,rest_1,NYU_2,0.9883126146,0.1035057128,0,0.0068647778,0,0.0143216653,0.4957685427
312,312,25041,session_1,rest_2,NYU_2,0.8611068659,0.1528992089,5,0.0145336111,2.7624309392,0.0301673967,0.2889251888
311,311,25041,session_1,rest_1,NYU_2,1.0324326932,0.056931951,1,0.0085383889,0.5524861878,0.0136830937,0.4309227234
314,314,25041,session_2,rest_2,NYU_2,0.9964755439,0.0455782758,0,0.0064666111,0,0.0106017786,0.48204293
313,313,25041,session_2,rest_1,NYU_2,0.9930120752,0.0424488251,0,0.0072137778,0,0.0098408804,0.505408333
317,317,25042,session_2,rest_1,NYU_2,1.0468177085,0.1098178958,0,0.0069876667,0,0.0176746179,0.4378618539
315,315,25042,session_1,rest_1,NYU_2,0.9705214445,0.0397753011,0,0.0060770556,0,0.0125913476,0.4747806061
316,316,25042,session_1,rest_2,NYU_2,1.0811116744,0.0401359112,0,0.0063232222,0,0.0092381688,0.5121792189
318,318,25042,session_2,rest_2,NYU_2,1.1061742745,0.0310935457,0,0.0064435556,0,0.0092195623,0.5294574247
319,319,25043,session_1,rest_1,NYU_2,0.7921353498,0.1496786002,0,0.0055697222,0,0.03358154,0.3371713473
320,320,25043,session_2,rest_1,NYU_2,0.8804677944,0.1147142675,2,0.0087356667,1.1049723757,0.0207619943,0.3751158149
321,321,25043,session_2,rest_2,NYU_2,0.9330907525,0.0730270929,0,0.0059847778,0,0.0121065816,0.4686890216
324,324,25044,session_2,rest_1,NYU_2,1.0451483426,0.1879662438,0,0.006383,0,0.0167414272,0.4233214419
322,322,25044,session_1,rest_1,NYU_2,0.9979694315,0.0466238832,0,0.0088169444,0,0.0141899841,0.438371993
325,325,25044,session_2,rest_2,NYU_2,1.0117566071,0.0822474367,0,0.0063847222,0,0.0122186182,0.4680267824
323,323,25044,session_1,rest_2,NYU_2,1.0354124065,0.0424851144,0,0.006355,0,0.0102602414,0.4732295117
329,329,25045,session_2,rest_2,NYU_2,0.8877460208,0.1351174372,3,0.0111538333,1.6574585635,0.032478775,0.3410615626
327,327,25045,session_1,rest_2,NYU_2,0.9158268055,0.0597861877,0,0.0065938889,0,0.0210051861,0.4221230862
328,328,25045,session_2,rest_1,NYU_2,1.0262665562,0.0819090283,0,0.0062597778,0,0.0143928328,0.5030374852
326,326,25045,session_1,rest_1,NYU_2,1.0841946483,0.0500831336,0,0.0062262222,0,0.0119129688,0.5273204624
330,330,25046,session_1,rest_1,NYU_2,1.0176833744,0.0590043188,0,0.0061022778,0,0.0114485827,0.4700879642
331,331,25046,session_1,rest_2,NYU_2,1.0421869291,0.0518666087,0,0.0065618333,0,0.0108160148,0.4875012309
333,333,25046,session_2,rest_2,NYU_2,1.0367813224,0.0719566778,0,0.0068253333,0,0.0125491076,0.4973781543
332,332,25046,session_2,rest_1,NYU_2,1.0261531961,0.0396632108,0,0.0065648889,0,0.0127433434,0.5201034585
335,335,25047,session_3,rest_2,NYU_2,0.9262669369,0.1188202371,1,0.0068683889,0.5524861878,0.0213377011,0.413549444
336,336,25047,session_1,rest_1,NYU_2,0.9153967773,0.0451955546,0,0.0061814444,0,0.0155056201,0.4606468434
338,338,25047,session_2,rest_1,NYU_2,0.9427179869,0.0541967415,0,0.0075863889,0,0.0191919894,0.4756415938
337,337,25047,session_1,rest_2,NYU_2,0.9991385706,0.0400425554,0,0.0065426111,0,0.0119285051,0.494514547
334,334,25047,session_3,rest_1,NYU_2,1.0306917976,0.0407385919,0,0.0065103889,0,0.0123263188,0.5299314735
342,342,25048,session_2,rest_2,NYU_2,0.9099533409,0.0545316169,0,0.0068460556,0,0.0134525303,0.3768590322
340,340,25048,session_1,rest_2,NYU_2,0.9159707644,0.1029450328,0,0.0063124444,0,0.0156979829,0.3769672276
339,339,25048,session_1,rest_1,NYU_2,0.9632871579,0.0482452392,0,0.0061145,0,0.0106072773,0.4336544802
341,341,25048,session_2,rest_1,NYU_2,0.9507669904,0.0420347531,0,0.0059167778,0,0.0096732023,0.4412229785
346,346,25049,session_2,rest_2,NYU_2,1.0043228679,0.0922566457,0,0.0060341667,0,0.0164874261,0.4182496723
343,343,25049,session_1,rest_1,NYU_2,1.0409060825,0.0637051739,0,0.0062132222,0,0.0121125262,0.4736652357
345,345,25049,session_2,rest_1,NYU_2,1.0595704534,0.0605017822,0,0.0063668333,0,0.0137260867,0.4743884055
344,344,25049,session_1,rest_2,NYU_2,1.0476412922,0.0585674207,0,0.0067558333,0,0.0114803511,0.4889639597
348,348,25050,session_1,rest_2,NYU_2,0.94796851,0.0413241772,0,0.0063772778,0,0.0175494824,0.3923154829
350,350,25050,session_2,rest_2,NYU_2,1.036321137,0.0486196723,0,0.006257,0,0.0139834389,0.4195465352
349,349,25050,session_2,rest_1,NYU_2,1.0755201326,0.0395819666,0,0.0063067222,0,0.0132212422,0.4450220779
347,347,25050,session_1,rest_1,NYU_2,1.0538239217,0.0321698181,0,0.0065076667,0,0.0125209905,0.4542154849
352,352,25051,session_1,rest_2,NYU_2,0.8232350346,0.1290226114,0,0.0060200556,0,0.0307765556,0.3429012048
353,353,25051,session_2,rest_1,NYU_2,0.8192231141,0.1156960439,0,0.0055821111,0,0.0215255222,0.3451142708
354,354,25051,session_2,rest_2,NYU_2,0.8807593573,0.0862916428,0,0.0062603889,0,0.0184616632,0.355248883
351,351,25051,session_1,rest_1,NYU_2,1.0281010613,0.0540825046,0,0.0061667222,0,0.0125397867,0.5003525977
356,356,25052,session_1,rest_2,NYU_2,1.0361511645,0.1182230075,0,0.0056973889,0,0.0129037417,0.3559958192
355,355,25052,session_1,rest_1,NYU_2,1.0306037618,0.0745481756,0,0.0055429444,0,0.0128120879,0.3767270671
357,357,25052,session_2,rest_1,NYU_2,1.055803559,0.0855031458,0,0.0059784444,0,0.0110631437,0.4535807648
358,358,25052,session_2,rest_2,NYU_2,1.0784795288,0.0861148746,0,0.0061952778,0,0.0103550819,0.455517717
359,359,25053,session_1,rest_1,NYU_2,0.9833150669,0.1092224782,0,0.0055620556,0,0.0155336041,0.3774879851
360,360,25053,session_1,rest_2,NYU_2,1.0681466232,0.1007829278,0,0.0059902222,0,0.0124043452,0.4147737845
361,361,25053,session_2,rest_1,NYU_2,0.9877695921,0.0753589783,0,0.0059071111,0,0.0110290391,0.4179634938
362,362,25053,session_2,rest_2,NYU_2,1.0281579737,0.0832860436,0,0.0062565556,0,0.010154315,0.4236107568
363,363,25054,session_1,rest_1,NYU_2,0.9703197089,0.2392471065,0,0.0063373333,0,0.034038155,0.3050353891
364,364,25054,session_1,rest_2,NYU_2,1.066564599,0.1784629311,0,0.0068657778,0,0.0230528556,0.3566832202
365,365,25054,session_2,rest_1,NYU_2,1.0465881175,0.1489260959,0,0.0074977778,0,0.0214731117,0.3880897351
366,366,25054,session_2,rest_2,NYU_2,1.1200380955,0.2059491629,0,0.0078838889,0,0.018310645,0.4073201586
367,367,25055,session_1,rest_1,NYU_2,0.9321318305,0.0347898919,0,0.0066861667,0,0.0134363293,0.3753685326
368,368,25055,session_1,rest_2,NYU_2,0.9484234299,0.0284343077,0,0.0063303889,0,0.0110892396,0.4398095308
369,369,25055,session_2,rest_1,NYU_2,0.9621191011,0.0350223877,0,0.0069588889,0,0.0109727262,0.447317619
370,370,25055,session_2,rest_2,NYU_2,1.0228294441,0.0337695791,0,0.0066848333,0,0.0092903001,0.456781136
374,374,25056,session_2,rest_2,NYU_2,1.0416972747,0.0592712579,0,0.0070376667,0,0.0103337101,0.3809952267
373,373,25056,session_2,rest_1,NYU_2,1.0442010871,0.0614468674,1,0.0063879444,0.5524861878,0.0109736977,0.4016854654
371,371,25056,session_1,rest_1,NYU_2,1.0461782857,0.0487194459,0,0.0059043333,0,0.0090950042,0.4453239353
372,372,25056,session_1,rest_2,NYU_2,1.0582424326,0.0445931588,0,0.0061942222,0,0.0084194161,0.4506207725
378,378,25057,session_2,rest_2,NYU_2,1.0522707662,0.0501222724,0,0.0060491667,0,0.015246065,0.4464831331
377,377,25057,session_2,rest_1,NYU_2,1.0531340913,0.0582455327,0,0.0065692222,0,0.0135532782,0.4892361118
376,376,25057,session_1,rest_2,NYU_2,0.9890445067,0.0532792042,0,0.0065852778,0,0.0139472267,0.4927565398
375,375,25057,session_1,rest_1,NYU_2,1.0328711737,0.0395836117,0,0.0060766667,0,0.0123660496,0.497193397
382,382,25058,session_2,rest_2,NYU_2,0.991080036,0.0409058543,0,0.0063473333,0,0.0115516983,0.4378861925
379,379,25058,session_1,rest_1,NYU_2,0.9795555749,0.0482212276,0,0.0073571111,0,0.0129066496,0.4471243876
381,381,25058,session_2,rest_1,NYU_2,0.991837214,0.1060933708,0,0.0063435,0,0.0123727868,0.4763136056
380,380,25058,session_1,rest_2,NYU_2,0.9550828974,0.0619311153,0,0.0058946111,0,0.0119898206,0.483238668
386,386,25059,session_2,rest_2,NYU_2,1.0290290132,0.3469182134,11,0.0107660556,6.0773480663,0.0344452444,0.3956610479
384,384,25059,session_1,rest_2,NYU_2,0.9530029011,0.1013575031,0,0.0074341111,0,0.0169525882,0.4681321426
385,385,25059,session_2,rest_1,NYU_2,1.0153000195,0.0696150679,0,0.0070612222,0,0.01998033,0.4936308199
383,383,25059,session_1,rest_1,NYU_2,1.0484526038,0.050999705,0,0.0062114444,0,0.0137477356,0.5187361014
390,390,25060,session_2,rest_2,NYU_2,0.9995545281,0.1237513804,3,0.0129791111,1.6574585635,0.0204362093,0.3963002788
388,388,25060,session_1,rest_2,NYU_2,1.0462909213,0.1016905786,0,0.0075858333,0,0.0145740097,0.4696759454
389,389,25060,session_2,rest_1,NYU_2,1.0787653661,0.0329945854,0,0.0063258889,0,0.0104184638,0.5233433772
387,387,25060,session_1,rest_1,NYU_2,1.0893368353,0.0456567472,0,0.0062443889,0,0.0115483682,0.5273040816
394,394,25061,session_2,rest_2,NYU_2,0.8303257108,0.0721624191,0,0.0055942778,0,0.0230715978,0.3526300274
391,391,25061,session_1,rest_1,NYU_2,1.050342374,0.0468704896,0,0.029643,0,0.0329858478,0.376877654
393,393,25061,session_2,rest_1,NYU_2,0.9799498724,0.0335312141,0,0.0059271111,0,0.0140780284,0.4287851988
392,392,25061,session_1,rest_2,NYU_2,0.6963360672,0.0782412458,0,0.0061590556,0,0.0520323794,0.5693979404
395,395,25062,session_1,rest_1,NYU_2,1.1075283262,0.0447132864,0,0.0063836111,0,0.0119225621,0.5389842749
396,396,25062,session_1,rest_2,NYU_2,1.1475162659,0.0492019962,0,0.0064851111,0,0.0109458581,0.5546745759
398,398,25063,session_1,rest_2,NYU_2,1.0465581128,0.2720428381,11,0.0194568889,6.0773480663,0.0315051489,0.1766699732
397,397,25063,session_1,rest_1,NYU_2,0.9889703277,0.2907432184,8,0.0161776667,4.4198895028,0.0380465467,0.2340135689
400,400,25064,session_1,rest_2,NYU_2,1.0142817213,0.0845375069,0,0.0064303889,0,0.0098342227,0.458311035
399,399,25064,session_1,rest_1,NYU_2,1.0095410047,0.0858109746,0,0.0068785556,0,0.0107688155,0.4586457434
402,402,25065,session_1,rest_2,NYU_2,1.0073898687,0.1255606374,0,0.0068529444,0,0.0145428636,0.4448272386
401,401,25065,session_1,rest_1,NYU_2,1.0384704883,0.0787872367,0,0.0060632778,0,0.0110959804,0.48999478
404,404,25066,session_1,rest_2,NYU_2,1.0319996067,0.3198378193,12,0.0182657222,6.6298342541,0.0339680394,0.3711752425
403,403,25066,session_1,rest_1,NYU_2,0.9845193961,0.072836387,0,0.0075229444,0,0.0160152161,0.4680091431
406,406,25067,session_1,rest_2,NYU_2,1.0822893643,0.2164632509,3,0.0121229444,1.6574585635,0.0187850612,0.4526873486
405,405,25067,session_1,rest_1,NYU_2,1.1047184181,0.0385152233,0,0.0062509444,0,0.0107252698,0.5638886155
407,407,25068,session_1,rest_1,NYU_2,1.0173872576,0.0650806179,0,0.0062702778,0,0.0120291552,0.5011928448
408,408,25068,session_1,rest_2,NYU_2,1.0892371047,0.0841117922,1,0.0081917222,0.5524861878,0.0113780274,0.5194635529
410,410,25069,session_1,rest_2,NYU_2,1.0623593764,0.1347446604,0,0.0066269444,0,0.0139530852,0.4912150089
409,409,25069,session_1,rest_1,NYU_2,1.0713318077,0.1403303398,2,0.0076368889,1.1049723757,0.0147232658,0.4944888163
412,412,25070,session_1,rest_2,NYU_2,0.956338275,0.0615982001,0,0.0063341111,0,0.0173080914,0.4637066101
411,411,25070,session_1,rest_1,NYU_2,1.0217922405,0.062749926,0,0.0066163333,0,0.0129828883,0.4722673255
413,413,25071,session_1,rest_1,NYU_2,1.0270707375,0.0790583234,0,0.0060228333,0,0.01511614,0.4558016509
414,414,25071,session_1,rest_2,NYU_2,1.0967166582,0.0733511897,0,0.0074379444,0,0.0127857729,0.4576989124
416,416,25072,session_1,rest_2,NYU_2,0.9987601674,0.1046924725,0,0.0071514444,0,0.0157645005,0.4377158325
415,415,25072,session_1,rest_1,NYU_2,1.0059141922,0.0956217571,0,0.006775,0,0.015166573,0.4556485229
418,418,25073,session_1,rest_2,NYU_2,0.8506775944,0.1360112681,0,0.0065032222,0,0.0273906572,0.343490226
417,417,25073,session_1,rest_1,NYU_2,0.9298088207,0.1358716529,0,0.0059014444,0,0.0227582233,0.3549563468
420,420,25074,session_1,rest_2,NYU_2,1.0037114924,1.1270216149,49,0.0299177778,27.0718232044,0.0652312361,0.2086354991
419,419,25074,session_1,rest_1,NYU_2,0.8211771786,0.1732999575,7,0.0069277778,3.8674033149,0.0280545933,0.3201611781
422,422,25075,session_1,rest_2,NYU_2,1.0515968044,0.0756638724,0,0.0067987778,0,0.0095077566,0.4532096329
421,421,25075,session_1,rest_1,NYU_2,1.0156200528,0.0492954227,0,0.0058888333,0,0.0093191938,0.4681996002
424,424,25076,session_1,rest_2,NYU_2,1.0667983805,0.0397501478,0,0.0062664444,0,0.0120827997,0.4815761349
423,423,25076,session_1,rest_1,NYU_2,1.0217228849,0.0385935879,0,0.0059577222,0,0.0138471647,0.4893687033
