,subject,session,scan,site,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,gm_mean,gm_size,gm_std,qi1,snr,wm_mean,wm_size,wm_std
2262,26027,session_2,anat_1,Utah_1,17.1296039773,13332364,14.1279242961,9.3576436331,154.1024329629,1020443,39.0068320616,0.4384618934,155.1546925887,97.5236667784,25989236,141.8411405327,7.8253096044,4.7776914768,9.41058,10.65788,245.6654035602,2589911,35.9843879004,0.1500352076,6.902901285,377.8694843982,1840393,34.8578585472
2263,26028,session_1,anat_1,Utah_1,14.9312626246,16819718,13.4035923771,9.8800745264,151.1703503533,771193,37.7084880541,0.4087264203,148.6072683766,103.4476259046,22501882,151.6372604589,7.2424431546,4.11163317,9.6437805748,9.5806,237.4926105082,2618651,36.1298647977,0.1238780579,7.7179030064,369.921102115,1801772,39.1733945255
2264,26028,session_2,anat_1,Utah_1,14.441034325,16325360,14.2249212313,9.03342857,163.5873832704,911187,40.4221138692,0.4140277323,175.1594660961,111.4869556435,22996240,161.4452682122,7.8362890462,4.3349914944,10.5613606295,10.51046,254.1753489213,2504361,36.9299255035,0.1342205624,7.8374392259,382.6751587776,1807560,38.9045635189
2265,26029,session_1,anat_1,Utah_1,16.1656793818,14521684,16.1953728571,8.0567228173,174.4591218847,1140488,37.8415248741,0.4378768326,142.5164623058,104.437934799,24799916,148.4909076603,7.6415570685,4.9928914683,10.30996,8.66836,264.0989253495,2253942,38.6761854269,0.1562904826,6.4486279952,394.5805553822,1858324,35.0611093473
2266,26029,session_2,anat_1,Utah_1,15.5185608275,11240744,14.2588510598,8.661786765,161.9674757885,1110834,36.5138999361,0.4376808743,188.499011005,86.8265424465,28080856,133.4338136255,9.1474883465,5.4309997842,12.4862,11.28742,246.5787895003,2268716,37.6078360953,0.1214542383,6.0893084641,370.0859168948,1859739,33.2793349749
2267,26030,session_1,anat_1,Utah_1,11.5722810315,13621557,13.9411718115,9.0050019208,153.8599408365,778521,37.56204843,0.400366933,247.9948316937,95.5971156707,25700043,152.8028279328,8.8604842433,5.0926164643,12.11704,11.27292,232.6776626319,2154851,32.4903896755,0.0905340704,6.8571793651,358.2179415725,1517916,33.2030740713
2268,26030,session_2,anat_1,Utah_1,12.9655585205,11614146,15.2084308868,8.162640268,155.4475719585,866645,34.3068592863,0.4108048395,213.0840594216,85.5335112498,27707454,139.8283844685,8.9937164088,5.2056664598,12.4811,11.19664,237.4433483017,2005112,34.4281396015,0.1313016902,5.6240852121,361.5842986722,1508624,31.5911681843
2269,26031,session_1,anat_1,Utah_1,14.0059514025,17036253,13.7849111952,9.0668992161,152.589269519,922885,34.8095407651,0.3884262637,122.2888493503,89.4141177361,22285347,138.9020449568,7.9608123483,4.5587586051,10.38016,10.6616,236.5543440155,2279101,33.0378215634,0.1409216569,6.4863760433,361.5407445254,1589281,43.2478918057
2270,26031,session_2,anat_1,Utah_1,18.1461738533,14645570,16.2294514973,7.4936630381,157.2494976768,1065549,35.933603558,0.4070258468,99.7259403669,86.8010014027,24676030,137.4543737706,8.9271077951,5.0625247988,11.7426806999,11.9673407133,242.120569891,2269978,32.769241676,0.2265480961,5.3483632159,363.7386107052,1674533,41.7926913556
2271,26032,session_1,anat_1,Utah_1,14.6536782252,14047428,16.5410790223,7.1875789833,165.9904382911,1121766,39.2996778803,0.4478063731,177.0292003338,112.2958737426,25274172,154.2453939781,8.3191305403,4.8657419567,11.191,10.57342,263.8584360032,2135324,36.1798270407,0.1453731601,6.7889086069,382.7487479453,1765498,35.4103616831
2272,26032,session_2,anat_1,Utah_1,15.7821927101,11050476,15.4177044884,7.921873157,160.452641512,1025814,40.1481932216,0.4388845521,219.9120921117,98.2423396308,28271124,148.4516822076,7.0665778912,4.6079581502,8.773980523,8.72812,255.8016508552,2218850,36.478848513,0.147433468,6.3720471296,377.9387501848,1759140,34.0703887938
2273,26033,session_1,anat_1,Utah_1,9.5619472657,16698839,13.9100496164,7.9590689521,145.2819006898,873304,37.5019573837,0.416567781,214.6510175868,108.4023575434,22622761,149.1820702382,8.5059005554,4.9368914705,11.58436,10.76056,229.6420695964,1975303,33.0683982836,0.0926456624,7.7930963967,340.3531136205,1597449,31.5197776313
2274,26033,session_2,anat_1,Utah_1,10.4102682129,13434760,14.4431101147,8.006411503,152.9348626749,883779,38.4929380024,0.4101006577,268.2900200406,99.2241472377,25886840,152.9402026573,8.8864017013,5.189691976,12.0704,11.2025,248.0559658533,1899569,36.7630119424,0.0859318663,6.8699986672,363.6934488141,1578676,33.3018057412
2275,26034,session_1,anat_1,Utah_1,14.9944644618,16623961,14.6315936857,9.1160774953,154.5508377533,1129151,34.5087745245,0.4455723913,136.2765861844,110.6635933579,22697639,144.2494038555,8.4957128285,4.8840164726,11.40784,11.00576,239.869063462,2496973,37.2642330209,0.1458421371,7.5633314959,373.251805381,1877720,33.6865380734
2276,26034,session_2,anat_1,Utah_1,14.6837322371,14367316,14.1077180156,8.9895917116,153.4914903276,1028653,35.1996965715,0.4472316784,172.7542317611,104.350064649,24954284,142.297851576,7.3178651978,4.613075275,8.1067404832,10.47894,236.9687840461,2531494,36.2728134824,0.1117130019,7.3966650406,363.7914089897,1912278,32.3345775256
2277,26035,session_1,anat_1,Utah_1,6.3288562865,5444495,13.5663148164,8.022174293,197.9484600436,339620,52.5091408515,0.4369137295,195.5543151129,138.5033619681,5041265,157.6333521047,7.09898,6.27144,7.62992,7.47653,319.9152989365,627926,34.9533940282,0.0943762461,10.2093577986,428.7466409066,524844,33.6539189785
2278,26035,session_2,anat_1,Utah_1,11.3591484408,15519975,14.3884895913,8.0368498357,156.5030708983,993846,37.0245718759,0.4267918468,178.8145905657,100.5894314742,23801625,139.8220926942,8.4163023349,4.9308002939,11.2371,10.75954,246.4265017766,2091656,34.8884995834,0.0937121999,6.9909653015,362.0646319845,1690649,30.8225310778
2279,26036,session_1,anat_1,Utah_1,14.035885661,13862426,13.6530051254,9.7696830666,144.5079788313,838218,34.8741020549,0.3939715886,189.7907444315,89.3540196172,25459174,148.0119959138,7.0421094208,4.3539914937,9.3025805545,8.62218,226.5645310518,2448085,31.6731110907,0.1295105922,6.5446411831,359.9500640337,1642103,38.4623395806
2280,26036,session_2,anat_1,Utah_1,15.0765527521,12155769,13.4318235102,9.7185852411,148.6122671644,887214,35.0525404992,0.4021366137,237.0661527902,92.9067804328,27165831,154.9454516495,8.1858692276,4.64178361,11.2498806705,10.5041806261,236.742906069,2427568,35.8131079603,0.1409003412,6.9169149194,367.2812277955,1653663,39.2206850757
2281,26037,session_1,anat_1,Utah_1,11.1886919691,12247248,13.9350775523,8.5322846857,158.704722074,770403,42.8387812754,0.4029675397,281.0309207662,91.6173871147,27074352,149.0337584545,7.6425877916,4.6417831489,10.0781206007,9.5423805688,254.4250789677,1975807,36.3354871732,0.0864713444,6.5745875307,373.3231277612,1624766,31.1962633095
2282,26037,session_2,anat_1,Utah_1,9.0879577975,14513955,13.3452928492,8.3368594926,157.6854895859,793058,42.0355716153,0.4037450678,288.2463397876,100.0619475865,24807645,152.0073567421,8.3529800847,4.7324831453,11.5786,10.636,250.8007135547,1935661,35.2201044394,0.075982873,7.4979207064,362.0585449266,1615836,30.8018372839
2283,26038,session_1,anat_1,Utah_1,12.1534152168,13994114,14.776144257,7.9265146834,159.5095292725,1044256,38.0651751902,0.4137791242,160.8173787815,86.4700304404,25327486,130.8212648161,9.4428278626,5.6425747758,12.9636207727,11.5107,250.1618981615,2001326,34.6124931745,0.0877926248,5.8520023178,367.2852225786,1532852,32.4129122161
2284,26038,session_2,anat_1,Utah_1,14.9440751313,12527906,15.5658215867,7.4211549244,157.5462711913,944551,53.5072394701,0.4074908961,147.805344642,81.649172482,26793694,132.8588279495,6.6893780469,4.7966502859,7.43086,8.39808,245.2979876026,2001543,33.2597723771,0.1437482848,5.2454136152,360.8143611229,1561020,32.2098765338
2285,26039,session_1,anat_1,Utah_1,12.1712391762,13229185,15.8939615278,7.2300213152,160.6439157875,948315,37.9420785063,0.4311418651,252.2622517107,112.1930678772,26092415,161.7234178319,7.6958119429,4.4372664903,10.14052,10.12952,251.9679246575,2132978,35.3979447123,0.0841933951,7.0588485873,366.8816052868,1755923,32.3076582448
2286,26039,session_2,anat_1,Utah_1,12.3061560387,13552982,15.1999802166,7.0742819265,153.6835683352,996588,36.7756107671,0.4307834691,234.6288726198,108.4638870092,25768618,154.8164374462,7.2116110894,4.3899002617,9.3932005599,9.09552,239.9875076281,2056535,34.1892384947,0.1135183386,7.1357913276,347.5164529576,1746221,33.0073057314
2287,26040,session_1,anat_1,Utah_1,11.7609457279,13715359,15.7415622855,8.5908192141,176.604915588,1008506,42.450368482,0.4218637141,319.7780063179,125.0164879991,25606241,185.3232287991,6.6395747013,4.4785664887,8.60406,7.59586,279.5059243345,2045715,41.7341249534,0.0900970219,7.9418094425,414.7388400767,1749564,35.442279608
2288,26040,session_2,anat_1,Utah_1,13.2564991836,11144811,14.987440007,8.0957329625,165.6902663004,1022304,64.6630715738,0.4262575122,376.1701417559,114.5909668462,28176789,178.6116003362,7.5834481859,4.9345586275,9.57238,9.23276,258.6160163372,2009648,38.0242050178,0.1101214727,7.6457998693,379.9503284258,1750015,31.7243673102
2289,26041,session_1,anat_1,Utah_1,13.9923448387,14993835,13.2249309954,10.1874649251,147.7182677514,777348,33.8392737691,0.3955916556,183.4479027497,94.1335057015,24327765,150.7217387841,7.619762503,4.624958609,9.90554,9.65692,231.9978506304,2419314,34.2480046645,0.1488905273,7.1178825609,366.7263712821,1671155,38.6528405011
2290,26041,session_2,anat_1,Utah_1,15.7625209276,14051004,14.1737166464,9.321571654,155.5537897747,867479,34.0189738926,0.3978674224,173.5830490142,94.4299824982,25270596,154.1447473903,8.4540208256,4.7507586165,11.57592069,10.9868,241.756306465,2339504,35.4194270131,0.1525942915,6.6623303438,373.8776217873,1682154,37.30284701
2291,26042,session_1,anat_1,Utah_1,12.3939670322,13334011,14.2075081517,8.6159628682,164.6866811542,988434,38.125043015,0.4281000405,231.7802102235,100.533729257,25987589,147.7222340604,7.0359250822,4.7130086143,8.64802,8.54572,251.7977803296,2252857,36.2469214711,0.0954356495,7.0760986503,374.2091430146,1793041,31.7614838047
2292,26042,session_2,anat_1,Utah_1,14.3485450394,12886633,14.2244689337,8.5774235855,164.5455948906,964505,50.9754755899,0.4237565768,209.6802845684,97.4292439142,26434967,148.5154614349,6.310654525,4.3260498281,8.2244,7.06362,256.609052492,2176351,36.7956936852,0.1060479491,6.8494116981,378.6183478156,1777574,30.7878950233
2293,26043,session_1,anat_1,Utah_1,15.65797397,13577877,15.0218981744,8.5740593223,148.9039003159,1098911,81.0400858976,0.438222084,153.852806541,96.8430026626,25743723,140.0022848565,4.7173358529,3.9854752376,4.7136,5.58798,249.4655068289,2357916,38.6113167416,0.109947969,6.4467886507,378.2641529102,1832291,35.6964599916
2294,26043,session_2,anat_1,Utah_1,17.339476805,13654942,15.5267120352,8.0483399528,150.4740801256,1189782,39.7860355925,0.4422045513,143.2622667087,101.0299272829,25666658,145.2517852434,7.8873770612,4.8268248082,11.0984,9.15958,250.133114839,2295101,38.5561454524,0.1808560593,6.506846205,375.0973716469,1840392,35.4774918059
2295,26044,session_1,anat_1,IPCAS_6,2.1820136589,4861196,6.862955216,13.2604446381,190.0280046001,277383,43.8412506801,0.4513932531,1027.248504409,147.8743391883,6673140,177.5201056527,6.0833069553,6.04786,6.18550272,6.01787392,283.6744168908,637745,33.986200479,0.072085964,21.5467440097,374.6802545859,573009,36.3852145031
2296,26045,session_1,anat_1,IPCAS_6,1.0764619313,4981603,2.918097729,31.8887011069,112.7069330112,269075,28.0931479011,0.3847853872,2365.6093256509,84.2451545139,6552733,125.1606172913,5.755060343,5.5634903316,5.888860351,5.81797,189.1510471782,539593,32.6637026824,0.0508507001,28.8698879669,282.2053934604,462931,37.3846171991
2297,26046,session_1,anat_1,IPCAS_7,4.4571276811,5271356,7.534442581,19.6339621066,134.2978625289,351303,34.2419586967,0.4021211099,354.0156237058,96.358089238,6262980,133.8773061363,5.97395,5.44988,6.11695,6.39533,226.2268204354,667409,42.3989882131,0.1286710668,12.7890136798,374.1577805648,480807,45.7124752837
2298,26047,session_1,anat_1,IPCAS_7,3.5486752349,4890474,7.7173266692,20.0200325052,140.6257164281,232054,34.6227209592,0.3656692142,584.8575362613,107.7519977116,6643862,175.1423057549,6.09858,5.7415,6.45248,6.12256,241.5097690008,513768,45.9294308426,0.1031779333,13.9623476277,396.010899771,384320,41.6712977878
2299,26048,session_1,anat_1,IPCAS_7,3.3201919943,5080115,6.7717822113,23.1552842582,144.7525038687,313415,36.9545914804,0.3982939001,596.0423086386,105.9993600684,6454221,150.8186836659,5.46288,5.18633,5.66569,5.54819,249.5940460127,587707,48.6189487522,0.0950425335,15.6530964465,406.3965880503,445200,43.3993695772
2300,26049,session_1,anat_1,IPCAS_7,3.9290548413,4779026,6.9782219313,22.8621460964,139.152059854,294851,35.5205329798,0.402635691,622.8865816604,113.5377521474,6755310,164.7548473267,5.68641,5.14356,6.07133,5.888,243.6435981427,628880,47.451610605,0.0780219651,16.27029826,403.1807274304,456566,43.9328971789
2301,26050,session_1,anat_1,IPCAS_7,3.4831546664,5017373,5.5321554507,28.7691791353,124.0553466692,270748,35.285820887,0.384105822,724.5721604466,97.4082726864,6516963,146.606547127,5.43326,4.90448,5.5954,5.84462,224.9816012838,654937,45.3904013588,0.0856747146,17.6076528496,384.1371724498,447794,46.577972483
2302,26051,session_1,anat_1,IPCAS_7,2.9731832493,6385764,4.9836524161,28.7148843955,141.7467535374,312802,39.2301103688,0.3702821945,932.2793406551,106.3148269954,5148572,141.7319461721,5.5452403305,5.0062802984,5.5789003325,6.10517,235.6807719419,566053,41.8992851184,0.0597917493,21.3327130622,378.7857749388,419246,39.9703849511
2303,26052,session_1,anat_1,IPCAS_7,3.9649180442,5666772,7.9016395663,19.7079603183,140.157109581,312107,34.5799921258,0.3844450564,419.4230553614,104.7641763977,5867564,147.9493156691,5.5253,5.19934,5.65352,5.738510342,235.7013348212,593263,42.9488722422,0.1236428782,13.2585364745,391.4265338433,428238,48.8584106101
2304,26053,session_1,anat_1,IPCAS_7,0.4333157346,4019430,1.9619579983,76.5025675429,124.5731392554,180546,33.889679071,0.3545390206,5257.5975103122,71.518321961,7514906,127.0660241186,5.57598,5.13905,5.76419,5.8525,214.5838916796,536704,38.9511741201,0.005264428,36.4525244787,364.6787159646,359772,46.4046627516
2305,26054,session_1,anat_1,IPCAS_7,3.3735241003,5649653,7.6120595241,18.6517065707,140.5167890526,289385,32.6266291065,0.3745138544,509.7388215126,106.6798130156,5884683,155.0620155582,5.89637,5.43605,6.22732,6.05578,232.0839567102,502104,42.0685957061,0.0769371145,14.0145794549,374.0618573519,410703,40.7427049873
2306,26055,session_1,anat_1,IPCAS_7,3.9570020736,5387321,6.6380128457,23.5837050708,123.1276564937,303878,31.8951308863,0.3941899129,495.8932582494,99.9184370997,6147015,140.3818130823,5.7364,5.28505,5.96013,5.99257,214.9356830702,681438,43.82674146,0.0862213334,15.0524621483,371.4846202789,469937,41.1507561968
2307,26057,session_1,anat_1,IPCAS_7,3.3587685639,6069830,8.4164512782,18.3074262801,139.1791333926,245186,33.2186038538,0.3571780964,415.834271901,103.8289281037,5464506,153.125588247,5.72456,5.26927,5.95845,5.97506,231.7035755732,546318,41.3943338531,0.0734201782,12.3364259676,385.7871368889,368138,44.4318249993
2308,26058,session_1,anat_1,IPCAS_7,4.0725834753,5451483,7.6284759362,18.2504661478,143.2690522476,341049,30.9551118229,0.4004081739,685.4346720463,134.3260739785,6082853,182.5931227824,6.54818,5.87135035,6.87868,6.95213,230.1639720926,619764,38.928797999,0.1035993325,17.6085072696,369.3872139258,449927,42.2597805157
2309,26059,session_1,anat_1,IPCAS_7,3.8691234125,5340419,9.1833748283,18.7406782376,145.4979498423,270467,34.9526323758,0.3688191929,366.2419186711,103.5557237855,6193917,160.3912206482,5.7899703451,5.4598503254,6.01839,5.9070203521,246.627772232,562994,47.9196651465,0.0915679088,11.276434396,418.7304450252,407505,51.7791582159
2310,26060,session_1,anat_1,IPCAS_7,4.0852792712,5985675,7.6732016188,20.985083773,128.2431783395,222783,33.3199476534,0.3764578744,522.2612972961,115.6074294195,5548661,161.8760983861,5.43209,5.07877,5.64009,5.59571,221.6744332012,640483,42.2826404753,0.1010061522,15.0663875606,382.6972119791,440133,47.2739604025
2311,26061,session_1,anat_1,IPCAS_7,3.5850671266,5755716,7.8240980384,19.6927674094,121.8853430698,189801,35.5662731126,0.3770063365,480.757139008,108.6272044587,5778620,154.5881834421,5.85539,5.31858,6.07598,6.21232,212.8666658251,633716,42.79209152,0.084979523,13.8836711817,366.9448086839,424324,44.9604465265
2312,26062,session_1,anat_1,IPCAS_7,3.6959785085,5914586,6.9336180178,22.0553335108,131.733967925,275978,32.0577686386,0.3799257616,638.5089609913,116.4722946977,5619750,161.1191261828,5.95075,5.41623,6.21348,6.26157,225.9898674657,626102,43.8954574889,0.1034718237,16.79819892,378.9131252841,444318,45.0285248323
2313,26063,session_1,anat_1,IPCAS_7,4.4767756604,6484877,8.1279359844,18.0007827998,130.3211214081,269982,31.3621480297,0.4007944103,505.078981797,134.0932807814,5049459,160.107538169,5.03149,4.61618,5.1072403044,5.40283,215.4771832864,698786,40.9976236413,0.1121353574,16.4978268823,361.7863935522,495177,47.1324154777
2314,26064,session_1,anat_1,IPCAS_7,2.5758071669,5914081,5.0894039007,31.6002181652,133.8860983897,216608,35.5530607372,0.3498616734,1092.3217601074,103.0433521066,5620255,157.8766110423,5.66917,5.18148,5.956710355,5.90335,237.0516716047,499191,46.1531735568,0.0744146047,20.2466446203,397.8779451973,353669,44.9782254222
2315,26065,session_1,anat_1,IPCAS_7,3.5789835684,6095701,8.032696561,19.6106628011,143.0657416898,305377,32.7521725053,0.3689999151,434.7685381775,106.3102421181,5438635,149.7162686839,5.46608,5.06041,5.5631,5.80132,233.237532773,592714,43.4550265546,0.0864202493,13.2346891621,390.7640364135,426765,46.5985704505
2316,26066,session_1,anat_1,IPCAS_7,3.7143100808,6171095,6.80631005,24.8292159297,136.2718830505,294623,33.5505792108,0.4163831392,804.7335330519,143.9524294907,5363241,166.7423139408,5.08707,4.70973,5.25132,5.32278,231.1527053503,748258,47.4651485537,0.0691308431,21.1498489539,400.1480472659,528669,52.2201722251
2317,26067,session_1,anat_1,IPCAS_7,3.089680208,6629353,5.6181944711,31.8997645955,135.727663549,234471,39.1620348825,0.3676014571,1174.0389494321,134.1340813424,4904983,174.2078122018,5.0717003023,4.8019702862,5.2382503122,5.18626,242.4899350665,606313,51.1028005215,0.0915968723,23.8749445275,421.709016147,432402,56.6754243281
2318,26068,session_1,anat_1,IPCAS_7,3.6604962585,5317252,6.6396794689,21.0233238403,127.2057823893,245089,33.3863065883,0.3955145259,636.8119341079,111.0336996392,6217084,156.0471791935,6.21722,5.6889203391,6.63879,6.36313,220.8930409623,628334,40.705838254,0.0828958266,16.7227499699,360.4811726335,451019,38.5336393405
2319,26069,session_1,anat_1,IPCAS_7,3.00320679,5582839,4.9330903775,31.3954198133,118.5516673965,226071,33.1899547744,0.3670881847,696.7455397868,84.4278542771,5951497,126.8075648393,5.7064,5.17988,5.82879,6.15443,209.0053396121,643867,40.0484053556,0.0625819587,17.1145971015,363.8817829923,416446,46.2216524546
2320,26070,session_1,anat_1,IPCAS_7,3.9308752554,5704335,8.464999722,15.4149702098,135.548413484,290952,31.6886071363,0.3706561941,315.9144162278,92.7831512926,5830001,137.7593532757,5.58128,5.20919,5.6357,5.922200353,222.2026531382,554287,39.1557404394,0.106451497,10.9607979137,352.6903716785,433762,41.3756965777
2321,26071,session_1,anat_1,IPCAS_7,0.2790785455,3847674,1.5562425035,95.2643113315,135.2437666071,266829,35.5602953901,0.3497789161,7178.6936751043,64.4303853223,7686662,117.5746798086,6.0786,5.48161,6.2697,6.53514,230.0437060801,507458,42.1083956075,0.0022392749,41.4012502406,378.2980764406,378621,45.0066156369
2322,26073,session_1,anat_1,IPCAS_7,0.7583749219,4955394,2.5664970408,59.5544902371,132.1841525076,211819,32.6261285686,0.3516649705,3697.0852218019,84.2557255214,6578942,139.0358248771,5.69005,5.22527,5.91332,5.96221,219.1595435479,535697,41.0527991009,0.0055870431,32.8290756552,372.0059665079,361518,44.6410872054
2323,26074,session_1,anat_1,IPCAS_7,3.3168850654,6284802,5.4504476412,29.2853926621,133.4931768137,271574,34.275259129,0.3763504667,883.4701977423,114.2193044187,5249534,151.5261118238,5.38018,4.83662,5.7105,5.63865,228.6672740179,643779,43.2115855137,0.0837343802,20.9559492976,388.2857733756,452096,50.2768270484
2324,26075,session_1,anat_1,IPCAS_7,0.0608527469,4362609,0.6534002403,213.6703430478,115.8467478383,176252,28.5493891764,0.3134655858,32831.7780126355,53.4872232035,7171727,106.3002478122,5.80297,5.16265,5.95986,6.35101,193.7822056868,453437,35.8526038565,0.001455551,81.8598156361,333.3944591685,301471,46.5079537554
2325,26076,session_1,anat_1,IPCAS_7,2.7559540321,5898625,4.7712312584,30.0723409895,118.7417459313,216469,29.3917567568,0.3577773799,821.7610921623,87.5587737052,5635711,131.2808755656,5.27026,4.72262,5.27053,5.88111,198.2861162391,616987,36.8079382743,0.0549443302,18.3514000817,341.7682095817,421907,48.4406001747
2326,26077,session_1,anat_1,IPCAS_7,0.362877005,4287079,1.7545745074,89.0477001058,120.0810482719,238068,32.475194956,0.3631758833,5879.7398362626,70.4229191855,7247257,118.1275386997,6.01855,5.39101,5.92721,6.8227,204.0336716791,658892,41.3403092495,0.0031259046,40.1367504709,360.2744962259,434669,50.2575570666
2327,26078,session_1,anat_1,IPCAS_7,4.4909528555,6071953,7.3748792717,22.7407767606,129.1672855366,330441,33.5869386821,0.4007188323,493.256226745,119.3472464224,5462383,150.4860826494,5.5219403291,5.016640299,5.6095503344,5.9832,223.5262319319,775124,45.893103029,0.1203548512,16.1829423948,391.236715086,526236,52.3180918939
2328,26079,session_1,anat_1,IPCAS_7,0.512365776,3932176,2.1035742512,79.6755105544,131.0280439524,193482,42.4462873163,0.3474572891,4460.6965357246,69.4135061064,7602160,126.9478297064,5.76777,5.35021,5.92053,6.05748,218.0069977089,594909,44.1698785508,0.0071517653,32.9978873186,385.6103501602,398332,51.5094602995
2329,26080,session_1,anat_1,IPCAS_7,3.7049607149,6055874,7.6332685412,19.8853485013,116.8212642494,232992,31.656980748,0.3644880473,372.3014268842,92.8402083775,5478462,135.1437573492,5.56915,5.15854,5.47551,6.11526,206.7478825212,600006,42.4859494109,0.0864699299,12.1625759497,358.5380876676,428984,48.4545660127
2330,26081,session_1,anat_1,IPCAS_7,3.5972027848,6093164,8.8158623896,18.653158106,129.4457435531,229217,32.5561455588,0.3659416061,374.1909493137,105.779680079,5441172,151.0570770085,5.42229,5.08251,5.43122,5.77528,215.3109858387,638431,40.0830639228,0.0808113814,11.9987898409,379.7546608325,425085,52.6946876717
2331,26082,session_1,anat_1,IPCAS_7,0.3710762494,3976717,1.7688088537,78.1877352066,119.5453150552,198124,34.9633922687,0.354155083,5812.1755958931,67.3174244952,7557619,120.3629003809,5.68002,5.27415,5.7179,6.07661,198.014073542,565174,35.9461278476,0.0030950153,38.0580549196,336.3132318237,399174,47.752023278
2332,26083,session_1,anat_1,IPCAS_7,3.6945919679,6163061,7.3685284456,19.8257455443,110.0178231337,244682,29.2781278586,0.3754084827,351.7073215136,90.9357315994,5371275,125.2714038166,5.52325,5.09779,5.61141,5.89022,188.4633251176,668632,37.859234327,0.083899056,12.3410979914,334.5498951154,450495,46.7389688427
2333,26084,session_1,anat_1,IPCAS_7,0.4937848525,4493347,2.0187028081,77.8454155622,118.8268597078,231246,29.9084306567,0.3524831721,4662.0878011333,71.5779791628,7040989,122.5712595877,5.821870347,5.2200503111,5.66119,6.677370398,202.7841405406,606515,41.2238766873,0.0049270622,35.4574129864,359.9308995317,405511,50.4141984977
2334,26085,session_1,anat_1,IPCAS_7,3.5877317873,5595531,6.684324399,22.3371914847,126.1000453243,247108,36.877844819,0.3912929808,570.3928994966,106.2678453324,5938805,147.0428929202,5.41507,4.9968,5.62426,5.65008,229.0300815037,601200,42.8959600075,0.0909077262,15.8980682248,378.3391155503,418294,41.7328768424
2335,26086,session_1,anat_1,IPCAS_7,3.2641170432,5288252,8.0031854119,20.0149003815,130.8876261162,224198,35.9588686115,0.3662810174,376.2274510711,90.7585250152,6246084,141.2440074497,5.68286,5.24392,5.79369,6.04072,232.9979705456,568133,45.5533643543,0.067380677,11.340300186,393.1809292995,395287,47.0020309423
2336,26087,session_1,anat_1,IPCAS_7,3.4155250435,5944863,7.515099487,20.0243132126,127.1608559857,248135,35.320870306,0.375302525,484.5716258098,105.6598067531,5589473,148.124364943,5.23849,4.80285,5.59879,5.34595,229.2617983424,552620,42.516815464,0.0844322232,14.0596683963,379.7465042945,381182,42.986279437
2337,26088,session_1,anat_1,IPCAS_7,0.3879166755,3982267,1.8144206997,77.7214184903,131.9377368309,259415,30.9215105772,0.3602266443,5469.3390042481,68.3074101383,7552069,119.1506769691,6.0137603584,5.6110003344,6.1459703663,6.30676,218.2013667159,511445,40.2806622654,0.001239495,37.6469526333,359.2207172343,364344,40.6614340518
2338,26089,session_1,anat_1,IPCAS_7,3.9880828419,5717619,6.3977283584,24.6602833451,144.9186156329,286947,59.98107686,0.4167984821,660.5046492438,122.243615386,5816717,150.5702008545,5.66774,5.26733,6.08928,5.67639,241.8886122975,686934,44.2095521027,0.0874774972,19.1073469422,399.6584063806,486101,46.4079915769
2339,26090,session_1,anat_1,IPCAS_7,0.6940538315,4497022,2.463064917,57.3980444351,147.1019247787,249743,37.1726764674,0.3546315391,3632.0058052178,77.9262967635,7037314,132.9771387604,5.91605,5.46752,6.07161,6.23736,245.2270492385,450704,44.1571952486,0.0134055382,31.6379386617,386.6021587904,347880,37.8831079517
2340,26091,session_1,anat_1,IPCAS_7,3.2620681414,5685072,7.9975909141,19.675799878,140.0211141762,230556,35.1143581523,0.3642603938,459.4726648978,102.7966491287,5849264,154.2771526041,5.96238,5.56603,6.158,6.18406,239.9317818105,551759,45.3196425167,0.0758709828,12.8534517748,397.2907801418,382956,46.6790353824
2341,26092,session_1,anat_1,IPCAS_7,2.8126788939,5925408,4.9287519981,31.873009217,115.4654603646,223714,35.0671928877,0.3830407276,907.8022025862,101.6621823197,5608928,137.3913201528,5.4943803275,5.0343603001,5.6860403389,5.7943,207.7836032781,650874,41.7558497819,0.0563495374,20.6263537622,364.8777611434,430166,44.4430567403
2342,26093,session_1,anat_1,IPCAS_7,3.9505389874,5664250,7.4489745416,22.7795671603,143.5674369639,289715,38.9406931552,0.3985684848,639.1400553276,128.1146551817,5870086,170.7801992661,5.38678,5.0307402999,5.70409,5.44716,254.9559739317,635101,51.2253865146,0.1060256874,17.1989653698,424.6403897775,459339,45.5606130166
2343,26094,session_1,anat_1,IPCAS_7,3.3313133103,5278472,7.2608332531,18.2210835385,154.2849169519,349737,36.967321826,0.4178448677,668.4041849961,125.8177978499,6255864,164.0836859924,5.53274,5.2019103101,5.96904,5.45448,256.5526646239,512061,41.3619885171,0.0918443822,17.3282863639,388.8529138876,456984,42.7911329963
2344,26095,session_1,anat_1,IPCAS_7,2.8646555625,5353958,5.4938151145,26.2066836824,135.9158772373,342547,36.0118890561,0.41213079,919.6944636855,114.1346677828,6180378,149.2718045659,5.68093,5.23396,6.04741,5.7924,231.5996706465,606643,43.3003823864,0.0493743134,20.775119913,375.5743455611,462610,39.5541038449
