"","subject","site","site.name","session","scan","falff_50","falff_75","falff_90","falff_fwhm","falff_mean","reho_50","reho_75","reho_90","reho_fwhm","reho_mean","vmhc_50","vmhc_75","vmhc_90","vmhc_fwhm","vmhc_mean","global"
"810","0025300","25","UPSM","2","1",0.520785540342331,0.535132884979248,0.553734123706818,12.0058,0.525593459606171,0.089484415948391,0.12345515191555,0.168231971561909,12.0178,0.101466238498688,0.253091990947723,0.425292491912842,0.614298164844513,12.0032,0.294423162937164,"All Sites"
"811","0025301","25","UPSM","1","1",0.558450043201447,0.593173742294312,0.631828963756561,12.0406,0.568118870258331,0.152172163128853,0.227909415960312,0.305493414402008,12.024,0.170856311917305,0.487761348485947,0.665964663028717,0.804200834035873,12.0002,0.473730117082596,"All Sites"
"812","0025301","25","UPSM","2","1",0.552932798862457,0.583994686603546,0.615363121032715,12.0182,0.559652388095856,0.143078982830048,0.202670857310295,0.263904947042465,12.0055,0.155448779463768,0.447938919067383,0.620944112539291,0.767806911468506,12.0002,0.440733402967453,"All Sites"
"813","0025302","25","UPSM","1","1",0.566948294639587,0.592015743255615,0.617260265350342,12.0027,0.569181084632874,0.123139757663012,0.164485458284616,0.209262166917324,12.0133,0.132359057664871,0.429140135645866,0.584041252732277,0.718510121107101,12.0012,0.427348792552948,"All Sites"
"814","0025302","25","UPSM","2","1",0.569938689470291,0.600894287228584,0.635571748018265,12.029,0.575223982334137,0.122568741440773,0.163692340254784,0.207147195935249,12.0128,0.131487861275673,0.450457543134689,0.580998957157135,0.714596849679947,12.0009,0.441461175680161,"All Sites"
"815","0025303","25","UPSM","1","1",0.537402957677841,0.559266865253448,0.585240370035171,12.0019,0.543711364269257,0.097629152238369,0.137005001306534,0.183651070296764,12.0077,0.109928347170353,0.317059859633446,0.489592351019382,0.662775802612305,12.0009,0.343337446451187,"All Sites"
"816","0025303","25","UPSM","2","1",0.529318332672119,0.549433052539825,0.575440514087677,12.0067,0.535496413707733,0.106473445892334,0.142239302396774,0.186594983935356,12.0314,0.117648385465145,0.354445844888687,0.513322919607162,0.693895816802979,12.0048,0.372738301753998,"All Sites"
"817","0025304","25","UPSM","1","1",0.549073159694672,0.569162115454674,0.593750149011612,12.0282,0.554905414581299,0.106228228658438,0.144650883972645,0.188067629933357,12.0051,0.116308577358723,0.288031846284866,0.446839988231659,0.588789534568787,12.0022,0.313909232616425,"All Sites"
"818","0025304","25","UPSM","2","1",0.543253362178802,0.567519932985306,0.595889866352081,12.0244,0.549297690391541,0.116779867559671,0.159645866602659,0.203912742435932,12.0092,0.12637647986412,0.387461721897125,0.543976083397865,0.681189328432083,12.0004,0.39067929983139,"All Sites"
"819","0025305","25","UPSM","1","1",0.573937326669693,0.601969659328461,0.63074694275856,12.0306,0.578480660915375,0.110871281474829,0.145201161503792,0.187129147350788,12.0035,0.120023258030415,0.360731050372124,0.50560250878334,0.652601307630539,12.0031,0.370469927787781,"All Sites"
"820","0025305","25","UPSM","2","1",0.534091711044312,0.56111615896225,0.594349092245102,12.0065,0.542997896671295,0.106793072074652,0.155749578028917,0.210259746015072,12.0207,0.122004918754101,0.31781280040741,0.483568996191025,0.667286813259125,12.0005,0.342430025339127,"All Sites"
"821","0025306","25","UPSM","1","1",0.530381560325623,0.557147353887558,0.592830795049667,12.0492,0.539579212665558,0.0972124449908733,0.148907635360956,0.210172827541828,12.0482,0.116222701966763,0.286019206047058,0.452406346797943,0.658439362049103,12.0005,0.321723490953445,"All Sites"
"822","0025306","25","UPSM","2","1",0.532299160957336,0.558080077171326,0.592749464511871,12.0148,0.541321516036987,0.107078664004803,0.16317754983902,0.234385016560555,12.1524,0.128177717328072,0.354291766881943,0.555129557847977,0.730581706762314,12.0013,0.381580024957657,"All Sites"
"823","0025307","25","UPSM","1","1",0.5374616086483,0.559667646884918,0.587926584482193,12.0071,0.544303059577942,0.0976900234818459,0.140053126960993,0.192983011901379,12.01,0.112310774624348,0.289575040340424,0.421502023935318,0.561089837551117,11.7952,0.314520686864853,"All Sites"
"824","0025307","25","UPSM","2","1",0.538499861955643,0.560939446091652,0.58647632598877,12.0128,0.544483304023743,0.115833044052124,0.161837253719568,0.209408894181252,12.0051,0.127623125910759,0.373782321810722,0.516411930322647,0.651277405023575,11.9714,0.382804960012436,"All Sites"
"825","0025308","25","UPSM","1","1",0.530898481607437,0.55056919157505,0.574681705236435,12.0364,0.536157667636871,0.0956291258335114,0.144935928285122,0.20320208966732,12.0391,0.11336325854063,0.271527588367462,0.453406110405922,0.634449827671051,11.9836,0.314449191093445,"All Sites"
"826","0025308","25","UPSM","2","1",0.523021578788757,0.538441747426987,0.557550656795502,12.0069,0.527328968048096,0.0843293815851212,0.11873646453023,0.16389222741127,12.0165,0.0971459895372391,0.224310107529163,0.371529757976532,0.548144662380219,12,0.261781811714172,"All Sites"
"827","0025309","25","UPSM","1","1",0.538848280906677,0.56401053071022,0.592618703842163,12.0012,0.544419646263123,0.120534494519234,0.167630106210709,0.21123680472374,12.0133,0.129998490214348,0.427893549203873,0.603102833032608,0.732158553600311,12.0014,0.429572850465775,"All Sites"
"828","0025309","25","UPSM","2","1",0.541087329387665,0.56964011490345,0.601583528518677,12.0117,0.548071324825287,0.125982113182545,0.179707691073418,0.239195731282234,12.0137,0.139582619071007,0.4205002784729,0.599969208240509,0.749954974651337,12.0025,0.41968309879303,"All Sites"
"829","0025310","25","UPSM","1","1",0.550545036792755,0.580795705318451,0.614851629734039,12.0009,0.558213531970978,0.136233076453209,0.201805412769318,0.272688609361649,12.0107,0.154609501361847,0.423000037670135,0.60930560529232,0.756854909658432,12.0002,0.424225687980652,"All Sites"
"830","0025310","25","UPSM","2","1",0.547270238399506,0.575754165649414,0.611141932010651,12.0357,0.555951476097107,0.13286566734314,0.197280824184418,0.273117613792419,12.3968,0.152154043316841,0.43057344853878,0.593056425452232,0.718077486753464,12.0012,0.426042795181274,"All Sites"
"831","0025311","25","UPSM","1","1",0.54570734500885,0.57381010055542,0.605756759643555,12.0479,0.552384495735168,0.0947185084223747,0.132850602269173,0.176799815893173,12.0211,0.106279507279396,0.323906779289246,0.472739726305008,0.629065215587616,12,0.344516783952713,"All Sites"
