"","uniqueid","subid","site","site.name","session","scan","efc","fber","fwhm","gsr","dvars","quality","global"
"3887","BEOEC_0027083_session_1_rest_3","0027083",48,"BNU 3",1,3,0.561768986962948,50.6302643684745,1.80760898604244,0.0369414275515671,1.18728464460701,0.00476889943396226,"All Sites"
"3888","BEOEC_0027084_session_1_rest_3","0027084",48,"BNU 3",1,3,0.535304530818434,85.2721820821647,1.97320977206591,0.0237072727341695,1.08625230545702,0.00650854866666666,"All Sites"
"3889","BEOEC_0027085_session_1_rest_3","0027085",48,"BNU 3",1,3,0.554321405965855,61.5399145189887,1.75993822921832,0.036799877287221,1.24685768620068,0.00827926208333333,"All Sites"
"3890","BEOEC_0027086_session_1_rest_3","0027086",48,"BNU 3",1,3,0.569974473048793,53.3708177799506,1.89558530976775,0.0294980187122863,1.1983714600009,0.00725198058333333,"All Sites"
"3891","BEOEC_0027087_session_1_rest_3","0027087",48,"BNU 3",1,3,0.517847926166318,76.6376693097871,1.91938299232587,0.0196383506827459,1.22143432569734,0.00542334175,"All Sites"
"3892","BEOEC_0027088_session_1_rest_3","0027088",48,"BNU 3",1,3,0.519002995105347,85.358460782173,2.04243385829842,0.0239023937908379,1.15011471304732,0.0146893275,"All Sites"
"3893","BEOEC_0027089_session_1_rest_3","0027089",48,"BNU 3",1,3,0.554931878167645,68.3368074505038,2.03594727174029,0.0221877516234353,1.1569455380058,0.00645539541666667,"All Sites"
"3894","BEOEC_0027090_session_1_rest_3","0027090",48,"BNU 3",1,3,0.490812624272667,91.255512511248,1.81187151721832,0.0299256285213409,1.32874253705323,0.00716603220833333,"All Sites"
"3895","BEOEC_0027091_session_1_rest_3","0027091",48,"BNU 3",1,3,0.60425034285426,41.7709406031742,1.84167733895769,0.0315511780158544,1.27052100196275,0.00700299491666666,"All Sites"
"3896","BEOEC_0027092_session_1_rest_3","0027092",48,"BNU 3",1,3,0.570691177868334,57.0192301682198,1.95725282712655,0.0249678670820933,1.16766904259908,0.00740754195833334,"All Sites"
"3897","BEOEC_0027093_session_1_rest_3","0027093",48,"BNU 3",1,3,0.551794868310899,80.8244297466878,1.89225647589706,0.0351060898906304,1.25699424146486,0.004654441625,"All Sites"
"3898","BEOEC_0027094_session_1_rest_3","0027094",48,"BNU 3",1,3,0.561690352342719,59.5399002733821,1.68982684057777,0.0326777499093101,1.16322005060922,0.0112404345416667,"All Sites"
"3899","BEOEC_0027095_session_1_rest_3","0027095",48,"BNU 3",1,3,0.58351424173905,45.6034723515797,1.82476349926455,0.045224680500504,1.17268591867834,0.013224133125,"All Sites"
"3900","BEOEC_0027096_session_1_rest_3","0027096",48,"BNU 3",1,3,0.595612338253289,46.3501817176775,1.8960666568257,0.0401426733579972,1.09054487592133,0.00970719945833333,"All Sites"
"3901","BEOEC_0027097_session_1_rest_3","0027097",48,"BNU 3",1,3,0.565478247762188,64.7435710668481,1.99513136097044,0.0547417676220807,1.20429846723499,0.00826924758333333,"All Sites"
"3902","BEOEC_0027098_session_1_rest_3","0027098",48,"BNU 3",1,3,0.559424000289649,57.4716018697035,1.88230187077679,0.03019012787765,1.13374365637742,0.0100211655833333,"All Sites"
"3903","BEOEC_0027099_session_1_rest_3","0027099",48,"BNU 3",1,3,0.528139899555603,82.7664606943455,2.11876216315739,0.0236211014184326,1.19030173282909,0.00595118408333333,"All Sites"
"3904","BEOEC_0027100_session_1_rest_3","0027100",48,"BNU 3",1,3,0.525347105863461,74.3494177254306,1.81049126902804,0.0336340014676586,1.13432030619883,0.00522807783333333,"All Sites"
"3905","BEOEC_0027101_session_1_rest_3","0027101",48,"BNU 3",1,3,0.588588563572512,41.6803337052444,1.98484909188903,0.0321910189848334,1.20063601151863,0.00493185958333333,"All Sites"
"3906","BEOEC_0027102_session_1_rest_3","0027102",48,"BNU 3",1,3,0.57214274260558,43.9297132547839,1.98642651839221,0.0339128379588601,1.23191155606603,0.00492293341666667,"All Sites"
"3907","MRN_0027055_session_2_rest_1","0027055",48,"BNU 3",2,1,0.439394800711467,86.2950714011146,1.62871010948715,0.0309369539663192,1.23173668394133,0.00885003006666667,"All Sites"
"3908","MRN_0027056_session_2_rest_1","0027056",48,"BNU 3",2,1,0.459994064097623,93.5682328987619,1.9034899820492,0.0335308839059378,1.21805845825773,0.00300332,"All Sites"
"3909","MRN_0027057_session_2_rest_1","0027057",48,"BNU 3",2,1,0.431670677661819,87.9820674559443,1.77395682973102,0.0458128266696775,0.973619584210672,0.0143436454,"All Sites"
"3910","MRN_0027058_session_2_rest_1","0027058",48,"BNU 3",2,1,0.41309135162174,116.688483027678,1.86439418774523,0.0212689493361622,1.26718941848811,0.00262813046666667,"All Sites"
"3911","MRN_0027060_session_2_rest_1","0027060",48,"BNU 3",2,1,0.456608812782521,85.7367035966256,1.69988080288028,0.0275801830901573,1.25748513149278,0.00956984673333333,"All Sites"
"3912","MRN_0027061_session_2_rest_1","0027061",48,"BNU 3",2,1,0.406933878645234,121.762839033941,1.69635051565491,0.016771445164971,1.15397617756528,0.00298506346666667,"All Sites"
"3913","MRN_0027062_session_2_rest_1","0027062",48,"BNU 3",2,1,0.418350034823572,105.639589263056,1.74679472392993,0.0228178080918436,1.1547868048275,0.00380359953333333,"All Sites"
"3914","MRN_0027063_session_2_rest_1","0027063",48,"BNU 3",2,1,0.406309551236949,135.726094967007,1.76550124701401,0.018709405391999,1.26096641093775,0.00641966053333334,"All Sites"
"3915","MRN_0027064_session_2_rest_1","0027064",48,"BNU 3",2,1,0.38405277797522,130.155187634066,1.73507626981405,0.0151051969260442,1.19651119420513,0.00840206913333333,"All Sites"
"3916","NYU_IPN_TRT_0027103_session_1_rest_1","0027103",49,"NYU 1",1,1,0.482248024952274,121.23148219134,1.91853707562563,-0.00328106567330039,0.915396788257076,0.0155056933888889,"All Sites"
"3917","NYU_IPN_TRT_0027104_session_1_rest_1","0027104",49,"NYU 1",1,1,0.499857365026718,90.3761544977159,1.79627817653862,-0.00569204673015806,0.964141997153521,0.0157426376111111,"All Sites"
"3918","NYU_IPN_TRT_0027105_session_1_rest_1","0027105",49,"NYU 1",1,1,0.524059605314753,97.5548549942987,1.74647695935249,-0.00431785639990506,1.06114743404628,0.0121703232777778,"All Sites"
"3919","NYU_IPN_TRT_0027106_session_1_rest_1","0027106",49,"NYU 1",1,1,0.46601013956875,134.692708925876,1.80528806592859,-0.00676857260401751,0.993082158907177,0.0158426036666667,"All Sites"
"3920","NYU_IPN_TRT_0027107_session_1_rest_1","0027107",49,"NYU 1",1,1,0.51388429472593,107.388592490929,1.89417554612884,-0.00135659120122632,1.06978407007658,0.0111170393888889,"All Sites"
"3921","NYU_IPN_TRT_0027108_session_1_rest_1","0027108",49,"NYU 1",1,1,0.484093851486998,117.816805493379,1.91338251033429,-0.00908042833463658,0.965673164345728,0.0136645932777778,"All Sites"
"3922","NYU_IPN_TRT_0027109_session_1_rest_1","0027109",49,"NYU 1",1,1,0.455404470001183,162.320717222205,1.91117773740121,-0.0120611924989265,0.963287153496959,0.0106074722222222,"All Sites"
"3923","NYU_IPN_TRT_0027110_session_1_rest_1","0027110",49,"NYU 1",1,1,0.464722960632897,144.673457299138,1.9887324424427,-0.00500372353776031,0.983111192767699,0.0104004999444444,"All Sites"
"3924","NYU_IPN_TRT_0027111_session_1_rest_1","0027111",49,"NYU 1",1,1,0.484445312964365,118.150819242859,1.82164517940599,0.000434869467552678,1.0465877337052,0.02147328,"All Sites"
"3925","NYU_IPN_TRT_0027112_session_1_rest_1","0027112",49,"NYU 1",1,1,0.494905276264536,100.16448878094,1.79017568002743,-0.00951132873716427,1.01768334625539,0.0114486275,"All Sites"
"3926","NYU_IPN_TRT_0027113_session_1_rest_1","0027113",49,"NYU 1",1,1,0.466128806542366,109.66826776104,1.94394950650672,-0.00621014215864292,0.971721832969121,0.00926814633333334,"All Sites"
"3927","NYU_IPN_TRT_0027114_session_1_rest_1","0027114",49,"NYU 1",1,1,0.509789371313295,111.954757298894,1.81236272193363,-0.000751537021481126,0.948753765516221,0.0156946211111111,"All Sites"
"3928","NYU_IPN_TRT_0027115_session_1_rest_1","0027115",49,"NYU 1",1,1,0.457492564660836,190.161035293118,1.87456881540255,-0.00202609090547373,0.922087310869444,0.0119122469444444,"All Sites"
"3929","NYU_IPN_TRT_0027116_session_1_rest_1","0027116",49,"NYU 1",1,1,0.506902482626251,98.7030838556288,1.8535901586616,-0.00111602037470122,0.968957879539902,0.0184401740555555,"All Sites"
"3930","NYU_IPN_TRT_0027117_session_1_rest_1","0027117",49,"NYU 1",1,1,0.532205784667403,91.8355860535941,1.88023520298193,-0.00393134898014444,0.985343279456873,0.0135042846111111,"All Sites"
"3931","NYU_IPN_TRT_0027118_session_1_rest_1","0027118",49,"NYU 1",1,1,0.546017929611458,91.2169511808968,1.69067924435388,-0.00547405053517841,1.04845836522182,0.0133887505555556,"All Sites"
"3932","NYU_IPN_TRT_0027119_session_1_rest_1","0027119",49,"NYU 1",1,1,0.529134752468702,97.9267279418637,1.7496720629849,-0.0103898951094608,1.08349909532779,0.01516863,"All Sites"
"3933","NYU_IPN_TRT_0027120_session_1_rest_1","0027120",49,"NYU 1",1,1,0.497942608029566,95.3262753142378,1.90326417740928,-0.00764578803651451,1.03164557869119,0.0123088966666667,"All Sites"
"3934","NYU_IPN_TRT_0027121_session_1_rest_1","0027121",49,"NYU 1",1,1,0.480757607237075,83.4574265336862,1.88278825735361,-0.00666934197272061,0.987772752130414,0.0110290732777778,"All Sites"
"3935","NYU_IPN_TRT_0027122_session_1_rest_1","0027122",49,"NYU 1",1,1,0.468651848966023,133.515960097621,1.89679219971974,-0.00484497066330013,1.02716248670123,0.0115109455,"All Sites"
"3936","NYU_IPN_TRT_0027123_session_1_rest_1","0027123",49,"NYU 1",1,1,0.446022476502506,155.763000141896,1.6953977007134,-0.00778957702903967,1.02626656474448,0.0143928644444444,"All Sites"
"3937","NYU_IPN_TRT_0027124_session_1_rest_1","0027124",49,"NYU 1",1,1,0.535688129918938,69.1878234410971,1.77413050557765,-0.00314903090416526,1.04139910364916,0.0127908728888889,"All Sites"
"3938","NYU_IPN_TRT_0027125_session_1_rest_1","0027125",49,"NYU 1",1,1,0.456361799157982,115.765401813809,1.76479050595457,-0.00554129242466341,0.970547767621183,0.0125911307777778,"All Sites"
"3939","NYU_IPN_TRT_0027126_session_1_rest_1","0027126",49,"NYU 1",1,1,0.523849014610639,89.3907828531219,1.76873971461491,0.0003635706244579,0.825459028187096,0.030322395,"All Sites"
"3940","NYU_IPN_TRT_0027127_session_1_rest_1","0027127",49,"NYU 1",1,1,0.505567195457851,84.4389469080652,1.92406415062956,-0.0108299974633749,0.780830410639508,0.0278583733333333,"All Sites"
"3941","NYU_IPN_TRT_0027103_session_2_rest_1","0027103",49,"NYU 1",2,1,0.577912295138749,82.0936183396277,1.69576040430079,0.0549302703365462,1.04721692051556,0.0191456045685279,"All Sites"
"3942","NYU_IPN_TRT_0027104_session_2_rest_1","0027104",49,"NYU 1",2,1,0.596008859090943,71.4458955081977,1.87614303512843,0.041700169614008,1.0272791685586,0.0175310725888325,"All Sites"
"3943","NYU_IPN_TRT_0027105_session_2_rest_1","0027105",49,"NYU 1",2,1,0.598310931885233,67.5986976375508,1.71262986389241,0.0502933486148477,1.03000920201674,0.0192177461928934,"All Sites"
"3944","NYU_IPN_TRT_0027106_session_2_rest_1","0027106",49,"NYU 1",2,1,0.584364104724714,60.6186017746023,1.87324970225498,0.0466655753762643,1.01797441664875,0.0155910492385787,"All Sites"
"3945","NYU_IPN_TRT_0027107_session_2_rest_1","0027107",49,"NYU 1",2,1,0.559395123919138,79.7685133479121,1.66992333333333,0.0390337251001012,1.01890971922788,0.0170238543147208,"All Sites"
"3946","NYU_IPN_TRT_0027108_session_2_rest_1","0027108",49,"NYU 1",2,1,0.595176464563052,90.9627233975641,1.80700318972562,0.0288410270489672,1.02957796705127,0.0223762172588833,"All Sites"
"3947","NYU_IPN_TRT_0027109_session_2_rest_1","0027109",49,"NYU 1",2,1,0.590676476628693,48.9856634919721,1.92549938790023,0.0486213111799991,1.03882155806352,0.0212937517766498,"All Sites"
"3948","NYU_IPN_TRT_0027110_session_2_rest_1","0027110",49,"NYU 1",2,1,0.560391325859176,65.2358992809205,1.71108333333333,0.0436274662506158,0.994490720482508,0.0282874472081218,"All Sites"
"3949","NYU_IPN_TRT_0027111_session_2_rest_1","0027111",49,"NYU 1",2,1,0.614401683507495,66.7870780903137,1.89623045209657,0.046629226296716,1.02143154760446,0.0177802883248731,"All Sites"
"3950","NYU_IPN_TRT_0027112_session_2_rest_1","0027112",49,"NYU 1",2,1,0.619602020779126,50.093442480228,1.66495973536178,0.0541500442961552,1.01777385005138,0.0228466893401015,"All Sites"
"3951","NYU_IPN_TRT_0027113_session_2_rest_1","0027113",49,"NYU 1",2,1,0.599238613077706,69.9686409660772,1.76668971919223,0.0301408735910344,1.01110179498101,0.0175204461928934,"All Sites"
"3952","NYU_IPN_TRT_0027114_session_2_rest_1","0027114",49,"NYU 1",2,1,0.592528117276605,74.4578979730808,1.99890365105051,0.0324994937074672,1.00053265372473,0.0190834984771574,"All Sites"
"3953","NYU_IPN_TRT_0027115_session_2_rest_1","0027115",49,"NYU 1",2,1,0.58688157942262,78.1188406138818,1.94161635805506,0.0335189093982112,1.01523093523166,0.0183357208121827,"All Sites"
"3954","NYU_IPN_TRT_0027116_session_2_rest_1","0027116",49,"NYU 1",2,1,0.599525033881141,49.4773086410463,1.75360986063561,0.0354478347354679,1.06321776245454,0.0173235030456853,"All Sites"
"3955","NYU_IPN_TRT_0027117_session_2_rest_1","0027117",49,"NYU 1",2,1,0.613679615540415,51.2869566612608,1.68532333333333,0.0519204727052699,1.04569548262239,0.019288421319797,"All Sites"
"3956","NYU_IPN_TRT_0027118_session_2_rest_1","0027118",49,"NYU 1",2,1,0.55745232620527,89.9218776550169,1.79926695265245,0.0329708404500303,0.973503714814247,0.0299531223350254,"All Sites"
"3957","NYU_IPN_TRT_0027119_session_2_rest_1","0027119",49,"NYU 1",2,1,0.61886751303347,56.1237821220505,1.80815333333333,0.0521201404124574,1.022669085271,0.0160063878172589,"All Sites"
"3958","NYU_IPN_TRT_0027120_session_2_rest_1","0027120",49,"NYU 1",2,1,0.599862386400958,67.4547230435098,1.76194,0.0612831460053475,1.00457973929367,0.0173936329949239,"All Sites"
"3959","NYU_IPN_TRT_0027121_session_2_rest_1","0027121",49,"NYU 1",2,1,0.611626746179231,53.9061435889357,1.73468305761289,0.0486353461820728,1.04970047231347,0.0231629269035533,"All Sites"
"3960","NYU_IPN_TRT_0027122_session_2_rest_1","0027122",49,"NYU 1",2,1,0.654005859876577,57.3339435650611,2.03450935324689,0.053197996138787,1.03121694055535,0.0141307258883249,"All Sites"
"3961","NYU_IPN_TRT_0027123_session_2_rest_1","0027123",49,"NYU 1",2,1,0.616552337685516,45.2865072868158,1.76095013994774,0.0517836085232374,1.00424415412709,0.0226832375634518,"All Sites"
"3962","NYU_IPN_TRT_0027124_session_2_rest_1","0027124",49,"NYU 1",2,1,0.573386306027858,73.7839301890887,2.00553301456245,0.0319246037052048,1.00281800443324,0.0132806870558376,"All Sites"
"3963","NYU_IPN_TRT_0027125_session_2_rest_1","0027125",49,"NYU 1",2,1,0.593168714890554,67.7259082729365,1.72985986252309,0.0462197098420448,1.05858908449804,0.0196611720812183,"All Sites"
"3964","NYU_IPN_TRT_0027126_session_2_rest_1","0027126",49,"NYU 1",2,1,0.588343100457167,55.2035256223853,2.10871949724209,0.0301986179792913,1.03884287361246,0.020898752284264,"All Sites"
"3965","NYU_IPN_TRT_0027127_session_2_rest_1","0027127",49,"NYU 1",2,1,0.575811909902021,63.6870863695744,1.81715304450464,0.0333853816564254,1.0030636482232,0.0170670994923858,"All Sites"
"3966","NYU_IPN_TRT_0027103_session_3_rest_1","0027103",49,"NYU 1",3,1,0.575290050994231,80.1051258615368,1.67661706640333,0.0520967097519486,1.06354605600464,0.0163195248730964,"All Sites"
"3967","NYU_IPN_TRT_0027104_session_3_rest_1","0027104",49,"NYU 1",3,1,0.596852571778029,67.6124838206165,1.83904304102531,0.0420188228997785,1.03740645286388,0.0219314253807107,"All Sites"
"3968","NYU_IPN_TRT_0027105_session_3_rest_1","0027105",49,"NYU 1",3,1,0.600595211717544,66.0348707675136,1.74440986136676,0.05065947757895,1.0235274283974,0.0170818568527919,"All Sites"
"3969","NYU_IPN_TRT_0027106_session_3_rest_1","0027106",49,"NYU 1",3,1,0.591568826810703,54.4466204959476,1.86474970360602,0.037886759156353,1.02257879565953,0.0148012045685279,"All Sites"
"3970","NYU_IPN_TRT_0027107_session_3_rest_1","0027107",49,"NYU 1",3,1,0.560498899354236,76.371688485592,1.66982666666667,0.040629216960986,1.01926258879139,0.0180156741116751,"All Sites"
"3971","NYU_IPN_TRT_0027108_session_3_rest_1","0027108",49,"NYU 1",3,1,0.599615987016301,84.0825494665431,1.81381652251748,0.028207342580526,1.04370871499644,0.0220581253807107,"All Sites"
"3972","NYU_IPN_TRT_0027109_session_3_rest_1","0027109",49,"NYU 1",3,1,0.597784892396118,45.6321144320694,1.8940760645561,0.0481886134263055,1.01278404766025,0.0288832629441624,"All Sites"
"3973","NYU_IPN_TRT_0027110_session_3_rest_1","0027110",49,"NYU 1",3,1,0.563498364489252,65.0737880658289,1.73168360857703,0.0323308099010833,1.0301377454578,0.0266153593908629,"All Sites"
"3974","NYU_IPN_TRT_0027111_session_3_rest_1","0027111",49,"NYU 1",3,1,0.610188218341969,66.9500177698826,1.85440377545765,0.0495453559766073,1.04177113794801,0.0188047609137056,"All Sites"
"3975","NYU_IPN_TRT_0027112_session_3_rest_1","0027112",49,"NYU 1",3,1,0.619215469954696,47.298524095813,1.65771640317974,0.0528489983656767,1.02313564032733,0.0194994771573604,"All Sites"
"3976","NYU_IPN_TRT_0027113_session_3_rest_1","0027113",49,"NYU 1",3,1,0.599045541596287,66.6178462257007,1.76981680731907,0.03004190796604,1.01526457166748,0.0172519050761421,"All Sites"
"3977","NYU_IPN_TRT_0027114_session_3_rest_1","0027114",49,"NYU 1",3,1,0.584759526538784,79.3933390909203,2.02687698883009,0.0315649075211639,1.02293891018582,0.018097185786802,"All Sites"
"3978","NYU_IPN_TRT_0027115_session_3_rest_1","0027115",49,"NYU 1",3,1,0.591714484381976,72.9360593362814,1.99334539933179,0.032278831131898,1.022609438181,0.0151110182741117,"All Sites"
"3979","NYU_IPN_TRT_0027116_session_3_rest_1","0027116",49,"NYU 1",3,1,0.601051710805113,43.5230597098193,1.74661319452499,0.0394575535099877,1.08112595505079,0.0183148680203046,"All Sites"
"3980","NYU_IPN_TRT_0027117_session_3_rest_1","0027117",49,"NYU 1",3,1,0.618327708215603,47.7120359272855,1.69745333333333,0.0498884237493625,1.0534431879831,0.0261002984771574,"All Sites"
"3981","NYU_IPN_TRT_0027118_session_3_rest_1","0027118",49,"NYU 1",3,1,0.553909283532656,92.7062998604528,1.80887695417992,0.0335710716701279,1.00802540816497,0.0335466664974619,"All Sites"
"3982","NYU_IPN_TRT_0027119_session_3_rest_1","0027119",49,"NYU 1",3,1,0.621111669481605,51.5220243675085,1.78072666666667,0.0525274089979398,1.01416978620683,0.017800902538071,"All Sites"
"3983","NYU_IPN_TRT_0027120_session_3_rest_1","0027120",49,"NYU 1",3,1,0.602588584268901,62.6843997456403,1.75025,0.0631204667008496,1.0117083670954,0.0164905994923858,"All Sites"
"3984","NYU_IPN_TRT_0027121_session_3_rest_1","0027121",49,"NYU 1",3,1,0.612658279129731,51.943410910716,1.73474639093615,0.0500483587886792,1.04673576637165,0.0234433218274112,"All Sites"
"3985","NYU_IPN_TRT_0027122_session_3_rest_1","0027122",49,"NYU 1",3,1,0.655902059403486,56.6840191048357,2.06729300474596,0.0505780431661303,1.02438941913211,0.0142658538071066,"All Sites"
"3986","NYU_IPN_TRT_0027123_session_3_rest_1","0027123",49,"NYU 1",3,1,0.615386159426743,43.4354523836984,1.73341347109266,0.052869674131295,1.04027270673179,0.0174575426395939,"All Sites"
"3987","NYU_IPN_TRT_0027124_session_3_rest_1","0027124",49,"NYU 1",3,1,0.575934115431718,69.641347673794,1.95609635575352,0.0290285792302343,1.0043173387273,0.0126898392893401,"All Sites"
"3988","NYU_IPN_TRT_0027125_session_3_rest_1","0027125",49,"NYU 1",3,1,0.596299154579508,67.5630791171625,1.69664653182931,0.0458500313609437,1.04567817084232,0.0161412299492386,"All Sites"
"3989","NYU_IPN_TRT_0027126_session_3_rest_1","0027126",49,"NYU 1",3,1,0.588586899724171,52.1022366499027,2.09058616823208,0.030801942379051,1.07005938345863,0.0199987218274112,"All Sites"
"3990","NYU_IPN_TRT_0027127_session_3_rest_1","0027127",49,"NYU 1",3,1,0.582512566042199,57.2349005014595,1.82277,0.0324827703620205,1.00742918912605,0.0154777324873096,"All Sites"
"3991","PSYCHSWU_Chongqing_Chen_0027152_session_1_rest_1","0027152",50,"SWU 3",1,1,0.494936963217682,96.0810603713839,1.9960658358231,0.0203743893353401,1.10580981897241,0.0177045937,"All Sites"
"3992","PSYCHSWU_Chongqing_Chen_0027153_session_1_rest_1","0027153",50,"SWU 3",1,1,0.563269706275355,57.6231457675417,1.93931151099686,0.0400460668315838,1.06789148535092,0.0181164162,"All Sites"
"3993","PSYCHSWU_Chongqing_Chen_0027154_session_1_rest_1","0027154",50,"SWU 3",1,1,0.5143479951838,101.663168880008,1.96721954575558,0.0279614453624543,1.21628504401117,0.0164737545333333,"All Sites"
"3994","PSYCHSWU_Chongqing_Chen_0027155_session_1_rest_1","0027155",50,"SWU 3",1,1,0.547121544791946,64.2390474616784,1.83765633790086,0.022177207220681,1.19484738137537,0.00659416913333333,"All Sites"
"3995","PSYCHSWU_Chongqing_Chen_0027156_session_1_rest_1","0027156",50,"SWU 3",1,1,0.49135504506434,115.311327189965,1.92932989807836,0.0245271526415149,1.14069838019371,0.0107191876666667,"All Sites"
"3996","PSYCHSWU_Chongqing_Chen_0027157_session_1_rest_1","0027157",50,"SWU 3",1,1,0.530893263714118,87.3007317618025,2.15775841251578,0.0233940652705031,1.04793164050953,0.00714687063333334,"All Sites"
"3997","PSYCHSWU_Chongqing_Chen_0027158_session_1_rest_1","0027158",50,"SWU 3",1,1,0.503774040025522,97.1048225063449,1.85017353009343,0.0249189796895789,1.01764894126575,0.0117556674333333,"All Sites"
"3998","PSYCHSWU_Chongqing_Chen_0027159_session_1_rest_1","0027159",50,"SWU 3",1,1,0.494463570871229,89.928246869377,2.0150520480602,0.020282640071627,1.13674721153618,0.0066661242,"All Sites"
"3999","PSYCHSWU_Chongqing_Chen_0027160_session_1_rest_1","0027160",50,"SWU 3",1,1,0.52588985227094,63.3018265342658,2.18465596558997,0.0143357067375228,1.09603187999788,0.00585734243333333,"All Sites"
"4000","PSYCHSWU_Chongqing_Chen_0027161_session_1_rest_1","0027161",50,"SWU 3",1,1,0.507428523640094,116.154285997729,1.90949085440072,0.0219922587632183,1.28934058578405,0.0062365568,"All Sites"
"4001","PSYCHSWU_Chongqing_Chen_0027162_session_1_rest_1","0027162",50,"SWU 3",1,1,0.506117423705711,91.5330990024011,1.79983853934514,0.0309950152216248,1.32072037319257,0.00876324696666667,"All Sites"
"4002","PSYCHSWU_Chongqing_Chen_0027163_session_1_rest_1","0027163",50,"SWU 3",1,1,0.519451041065466,87.2127238380784,2.13336321489894,0.0217607653532213,1.13416840024596,0.00965342686666667,"All Sites"
"4003","PSYCHSWU_Chongqing_Chen_0027164_session_1_rest_1","0027164",50,"SWU 3",1,1,0.506835466956549,85.2335382126997,1.83979583056544,0.0337330236774307,1.30352311496274,0.0083305861,"All Sites"
"4004","PSYCHSWU_Chongqing_Chen_0027165_session_1_rest_1","0027165",50,"SWU 3",1,1,0.549898489934505,61.4989068238368,1.93709439703618,0.0373015972763052,1.18539569071221,0.00566723746666667,"All Sites"
"4005","PSYCHSWU_Chongqing_Chen_0027166_session_1_rest_1","0027166",50,"SWU 3",1,1,0.508855339160131,91.4918464250688,1.71930919756946,0.0211668542563872,1.10441524916956,0.0128668026,"All Sites"
"4006","PSYCHSWU_Chongqing_Chen_0027167_session_1_rest_1","0027167",50,"SWU 3",1,1,0.539926004017186,67.4731565483164,1.91701465534634,0.0320505599158075,1.14439768940324,0.00576965096666667,"All Sites"
"4007","PSYCHSWU_Chongqing_Chen_0027168_session_1_rest_1","0027168",50,"SWU 3",1,1,0.546700401866712,71.7878055335678,1.97306865504346,0.028413807490066,1.13741097346494,0.0162336795,"All Sites"
"4008","PSYCHSWU_Chongqing_Chen_0027169_session_1_rest_1","0027169",50,"SWU 3",1,1,0.49908847445906,104.303577532603,2.07730380923273,0.0268243768134696,1.25559250363909,0.00661822973333334,"All Sites"
"4009","PSYCHSWU_Chongqing_Chen_0027170_session_1_rest_1","0027170",50,"SWU 3",1,1,0.527344309051052,75.5240629482603,1.83666247147913,0.0441980350276823,1.25607800040949,0.0058269726,"All Sites"
"4010","PSYCHSWU_Chongqing_Chen_0027171_session_1_rest_1","0027171",50,"SWU 3",1,1,0.548099576126674,72.2446234110453,1.91779236272076,0.0459136810051541,1.1915466147036,0.0120427672666667,"All Sites"
"4011","PSYCHSWU_Chongqing_Chen_0027172_session_1_rest_1","0027172",50,"SWU 3",1,1,0.528062523986735,67.1894961988748,2.03356795057551,0.0307711594320714,1.13539258097886,0.0051245687,"All Sites"
"4012","PSYCHSWU_Chongqing_Chen_0027173_session_1_rest_1","0027173",50,"SWU 3",1,1,0.520232436024177,87.6903302437324,1.89131568624674,0.0404059708614564,1.06560065644546,0.0116027959333333,"All Sites"
"4013","PSYCHSWU_Chongqing_Chen_0027174_session_1_rest_1","0027174",50,"SWU 3",1,1,0.536035625425331,62.1504002849209,1.90679485850061,0.033415133181508,1.22283638289261,0.00871362566666666,"All Sites"
"4014","PSYCHSWU_Chongqing_Chen_0027175_session_1_rest_1","0027175",50,"SWU 3",1,1,0.535963632246918,79.3564044519342,1.85844735803814,0.0483305846801807,1.02282227107904,0.0154956879333333,"All Sites"
"4015","PSYCHSWU_Chongqing_Chen_0027152_session_2_rest_1","0027152",50,"SWU 3",2,1,0.491024837878771,93.327028124342,1.96939262819979,0.0190495403142586,1.15379244149204,0.00585879916666667,"All Sites"
"4016","PSYCHSWU_Chongqing_Chen_0027153_session_2_rest_1","0027153",50,"SWU 3",2,1,0.56218442914067,59.6210331760674,1.89771564093328,0.0395572897071646,1.107332571134,0.0141531939,"All Sites"
"4017","PSYCHSWU_Chongqing_Chen_0027154_session_2_rest_1","0027154",50,"SWU 3",2,1,0.511519887957377,103.995594133899,2.06118797574524,0.029236398651467,1.33080105643553,0.0134040205333333,"All Sites"
"4018","PSYCHSWU_Chongqing_Chen_0027155_session_2_rest_1","0027155",50,"SWU 3",2,1,0.545113804984091,66.6013123126411,1.78763413828346,0.0239055999647583,1.17997462667907,0.0064180147,"All Sites"
"4019","PSYCHSWU_Chongqing_Chen_0027156_session_2_rest_1","0027156",50,"SWU 3",2,1,0.491010187438648,116.043813188305,1.96848720212498,0.024057152582372,1.11159943174164,0.0115122464666667,"All Sites"
"4020","PSYCHSWU_Chongqing_Chen_0027157_session_2_rest_1","0027157",50,"SWU 3",2,1,0.531035475994212,83.6199720238934,2.0510622940384,0.025446360605586,1.0574217538109,0.00557181256666666,"All Sites"
"4021","PSYCHSWU_Chongqing_Chen_0027158_session_2_rest_1","0027158",50,"SWU 3",2,1,0.503572997071812,96.0876793590135,1.850541686372,0.0251486177682038,1.06640164349466,0.00846392286666667,"All Sites"
"4022","PSYCHSWU_Chongqing_Chen_0027159_session_2_rest_1","0027159",50,"SWU 3",2,1,0.494471926200362,89.1840580181976,2.00162956928599,0.0209050820466991,1.09257020623407,0.0071314636,"All Sites"
