"","subject","session","site","anat_cnr","anat_efc","anat_fber","anat_fwhm","anat_qi1","anat_snr"
"796","0025515",2,"IPCAS 2","10.506830215454102","0.40145626348620206","488.49473928335294","3.4206","0.08148193360177879","21.912044525146484"
"799","0025516",1,"IPCAS 2","23.64925193786621","0.42994709696740463","2179.240007648309","3.6693","0.09425227450558177","51.64583587646485"
"798","0025516",2,"IPCAS 2","27.14093780517578","0.4265153797497584","2596.445449208838","3.6905300000000003","0.07549905977803559","58.54214859008789"
"801","0025517",1,"IPCAS 2","17.41757583618164","0.4277064203805128","1342.3418790030823","3.61277","0.07058508444360784","39.68142700195313"
"800","0025517",2,"IPCAS 2","18.311983108520508","0.43288085099150414","1433.2742879221357","3.5597800000000004","0.07327942743725373","41.08246994018555"
"803","0025518",1,"IPCAS 2","17.827537536621094","0.4267260440020629","1397.0329290589675","3.43139","0.06111377945521621","38.12171173095703"
"802","0025518",2,"IPCAS 2","18.312822341918945","0.4260683118243171","1508.2289685151209","3.47896","0.059096115977338874","39.626564025878906"
"805","0025519",1,"IPCAS 2","21.540771484375","0.4132288859179318","1825.2139776659708","3.56434","0.05632454676424151","44.730228424072266"
"804","0025519",2,"IPCAS 2","21.399274826049805","0.4118578443580644","1948.5525647676434","3.5695300000000003","0.03925958865281931","46.54263305664063"
"807","0025520",1,"IPCAS 2","12.458121299743652","0.4219202579891655","854.9327319020782","3.5803199999999995","0.0639643599928277","29.791622161865234"
"806","0025520",2,"IPCAS 2","15.427102088928224","0.4261429333878839","1262.8865129223962","3.6276800000000002","0.050509599808066075","36.76870346069336"
"809","0025521",1,"IPCAS 2","7.352548122406006","0.526855211623448","309.3841650022889","3.60845","0.2514465092386853","17.86446189880371"
"808","0025521",2,"IPCAS 2","7.287517070770264","0.5255446515660912","316.1174494661095","3.60457","0.2261471508200799","17.663997650146484"
"811","0025522",1,"IPCAS 2","10.311250686645508","0.4212693957553051","454.3010936678044","3.61535","0.0633828179240025","22.33921432495117"
"810","0025522",2,"IPCAS 2","11.20468807220459","0.4244601860595866","537.1832179845763","3.6047300000000004","0.10262505251273883","24.19265174865723"
"813","0025523",1,"IPCAS 2","16.849660873413086","0.4211525504599551","1201.2005037453027","3.6009599999999997","0.05169827473442234","37.56233978271485"
"812","0025523",2,"IPCAS 2","21.205230712890625","0.4255589742270762","1765.5649967855722","3.64126","0.05718086796625752","46.62981033325195"
"815","0025524",1,"IPCAS 2","12.494466781616213","0.4076937879534888","646.8535790025447","3.50883","0.07659152844910083","24.903913497924805"
"814","0025524",2,"IPCAS 2","13.529729843139648","0.4109613003013735","709.610768560236","3.50291","0.05989059751087905","26.12928009033203"
"817","0025525",1,"IPCAS 2","10.585697174072266","0.4189740697405489","574.2642678477866","3.6079","0.07612246700830538","24.13434600830078"
"816","0025525",2,"IPCAS 2","10.73197078704834","0.4146138321727016","604.2940670133539","3.6770300000000002","0.051219694992259805","25.195430755615234"
"819","0025526",1,"IPCAS 2","12.023194313049315","0.5630967604847625","663.6225980352352","3.69509","0.2747303978128453","29.33538627624512"
"818","0025526",2,"IPCAS 2","23.91427993774414","0.4366334206246213","2410.228298479718","3.7059699999999998","0.055337946790403054","56.2482795715332"
"821","0025527",1,"IPCAS 2","30.12630653381348","0.4082254612785396","3661.463568367788","3.64776","0.03490371101396735","69.29286193847656"
"820","0025527",2,"IPCAS 2","30.21140098571777","0.4056220279469431","3685.8511320621865","3.66948","0.051706162694976375","69.42649078369139"
"823","0025528",1,"IPCAS 2","14.130365371704102","0.41622791008751375","1382.6554715594225","3.8016","0.03904724476803405","35.15200424194336"
"822","0025528",2,"IPCAS 2","6.224468231201173","0.5391510888811373","290.5901576136754","4.05756","0.1740184557531976","14.675750732421875"
"825","0025529",1,"IPCAS 2","14.91668701171875","0.411299470559373","1004.7595212731128","3.5710300000000004","0.05607926697603168","32.58606719970703"
"824","0025529",2,"IPCAS 2","16.618209838867188","0.4154022707876036","1167.6903839813035","3.62169","0.08389541545375022","35.99187088012695"
